KOI,,190.01,5771719,12.2648616,54972.30409,11350,14.137,18.976591,41.015018,11,2,989,826
KOI,,191.01,5972334,15.3587794,54965.3841,14611,14.991,19.685816,41.221958,3,2,36,39
KOI,,191.02,5972334,2.4183985,54965.5054,664,14.991,19.685816,41.221958,3,2,36,39
KOI,,191.03,5972334,0.7085982,54966.3729,194,14.991,19.685816,41.221958,3,2,36,39
KOI,,191.04,5972334,38.65154,54997.046,659,14.991,19.685816,41.221958,3,2,36,39
KOI,,192.01,7950644,10.2909988,54970.02113,9708,14.221,19.216972,43.704868,12,1,193,839
KOI,,193.01,10799735,37.590272,54990.34972,19652,14.904,19.525076,48.195309,19,1,589,745
KOI,,194.01,10904857,3.12082903,54972.46556,17254,14.804,18.86441,48.34507,22,4,628,397
KOI,,195.01,11502867,3.21752044,54966.63102,14393,14.835,19.295643,49.4734,24,2,83,379
KOI,,196.01,9410930,1.85555773,54970.18027,10696,14.465,19.634214,45.98164,14,4,877,966
KOI,,197.01,2987027,17.2762904,54966.83859,10470,14.018,19.388876,38.184349,2,1,774,682
KOI,,198.01,10666242,87.241243,54986.35299,18713,14.288,19.473215,47.940819,19,2,640,956
KOI,,199.01,10019708,3.26869482,54970.48097,10128,14.879,19.668379,46.956001,14,3,159,654
KOI,,199.02,10019708,8.78485,54968.3498,241,14.879,19.668379,46.956001,14,3,159,654
KOI,,200.01,6046540,7.3407239,54967.34453,8314,14.412,19.539501,41.355518,8,4,403,960
KOI,,201.01,6849046,4.2253846,54970.55993,7615,14.014,19.142038,42.350151,12,3,656,808
KOI,,202.01,7877496,1.72086037,54966.0204,9994,14.309,19.074022,43.680962,12,4,812,43
KOI,,203.01,10619192,1.48571127,54965.79273,20649,14.141,19.893019,47.81501,15,3,563,962
KOI,,204.01,9305831,3.246732,54966.37835,6855,14.678,20.006823,45.762138,10,3,454,525
KOI,,205.01,7046804,11.7201189,54975.17341,9698,14.518,19.699778,42.537891,9,1,284,531
KOI,,206.01,5728139,5.3340867,54964.98071,4728,14.463,19.839577,40.977268,4,1,998,874
KOI,,208.01,3762468,3.0038752,54967.71041,9116,14.996,19.68717,38.881641,3,3,282,1084
KOI,,209.01,10723750,50.790563,54968.63035,5723,14.274,19.252869,48.04023,18,4,356,310
KOI,,209.02,10723750,18.795909,54978.82085,2403,14.274,19.252869,48.04023,18,4,356,310
KOI,,210.01,10602291,20.9273588,54972.3251,8400,14.877,19.518824,47.800629,19,1,314,980
KOI,,211.01,10656508,124.03611,54969.01398,7828,14.989,19.198021,47.972099,18,4,123,755
KOI,,212.01,6300348,5.6959013,54972.23086,4884,14.858,19.742655,41.60318,4,1,25,280
KOI,,213.01,9164836,48.118817,55003.83882,72407,14.474,19.714149,45.589771,14,4,397,282
KOI,,214.01,11046458,3.3118628,54964.74207,5350,14.256,19.908325,48.57745,15,3,122,413
KOI,,215.01,12508335,42.943895,54988.20551,9610,14.708,19.344341,51.467258,24,4,811,494
KOI,,216.01,6152974,20.172011,54974.20873,5243,14.711,19.947544,41.424831,4,3,1011,185
KOI,,216.02,6152974,7.51866,54965.5233,278,14.711,19.947544,41.424831,4,3,1011,185
KOI,,217.01,9595827,3.905081,54966.41432,21448,15.127,19.6577,46.285851,14,4,548,1093
KOI,,218.01,9838975,18.692859,54976.83245,59632,16.147,19.668903,46.600151,14,3,316,936
KOI,,219.01,6305192,8.0251044,54965.46865,3125,14.153,19.814272,41.66404,4,1,328,943
KOI,,220.01,7132798,2.4220796,54965.93989,1869,14.236,19.729761,42.65892,9,1,598,480
KOI,,220.02,7132798,4.12502,54966.6477,110,14.236,19.729761,42.65892,9,1,598,480
KOI,,221.01,3937519,3.4130351,54965.44237,3894,14.622,19.062046,39.098141,6,4,853,745
KOI,,221.02,3937519,5.89686,54967.006,96,14.622,19.062046,39.098141,6,4,853,745
KOI,,222.01,4249725,6.312504,54965.6549,1258,14.735,19.192776,39.33913,6,2,65,857
KOI,,222.02,4249725,12.794594,54963.7651,839,14.735,19.192776,39.33913,6,2,65,857
KOI,,223.01,4545187,3.1774266,54967.47679,1163,14.708,19.077471,39.678001,6,1,872,416
