,tic_id,RA,Dec,Tmag,Period,Epoc,Transit_Depth,Duration,Sectors,Camera,CCD,star_rad,star_mass,teff,logg,SN,Qingress
99240,295298462,303.069803663,48.8254500416,11.9888,1.022933,1683.604791,0.00159,0.12932941919,15,2,3,10.3657,,4936.0,,12.65355,0.1319
99244,295298500,303.068000943,48.8127977912,13.1602,1.023628,1683.588929,0.00361,0.13336849212,15,2,3,4.86426,1.51,6920.0,3.24301,11.17234,0.12027
99251,295298669,303.164187478,48.754693545,8.43582,1.143072,1684.460914,0.00092,0.13447099008,15,2,3,11.2587,,4652.0,,27.04576,0.27959
99307,295300542,303.205505249,48.1624310075,12.3559,2.900711,1684.261538,0.00309,0.14489051445,15,2,3,1.94661,2.14,8564.0,4.18992,12.81116,0.2965
99308,295300544,303.217136405,48.1623120203,13.0743,2.9021,1684.253476,0.01052,0.162198369,15,2,3,11.8816,,4649.0,,23.33857,0.22218
99309,295300592,303.133291316,48.1453741073,12.3054,0.538905,1683.545235,0.01082,0.14818809689999998,15,2,3,22.8725,,4273.0,,79.89979,0.4355
99310,295300601,303.20487498,48.1445197483,13.1081,2.901405,1684.258527,0.02884,0.21235383195000002,15,2,3,14.6308,,4541.0,,79.15512,0.43129
99311,295300603,303.082135831,48.1441895805,11.8791,1.546544,1684.012045,0.00233,0.14959720112,15,2,3,3.90037,1.39,6627.0,3.39887,17.48236,0.24259
99312,295300617,303.079398976,48.1376767973,11.5553,1.546544,1684.00644,0.00361,0.1756100712,15,2,3,1.17709,1.171,6157.0,4.36501,33.21025,0.37195
99342,295301431,303.307949345,47.9524777337,11.5035,9.144143,1690.066099,0.0107,0.27752474005,15,2,3,1.60281,,6771.0,,82.57299,0.32805
99350,295301665,303.315303245,48.0401441914,13.4667,0.206267,1683.469323,0.01245,0.0780926862,15,2,3,1.24938,1.22,6261.0,4.33104,40.31822,-0.32617
99353,295301742,303.344556701,48.0601461158,12.4838,0.618767,1683.469802,0.00143,0.10377960123999999,15,2,3,69.6505,,3907.0,,10.80489,0.19443
99361,295302063,303.407257024,48.1547080908,8.60304,6.579101,1689.308325,0.03915,0.22217624077,15,2,3,1.886,2.495,9771.0,4.28405,712.93705,0.17968
99363,295302092,303.397590815,48.1653043447,13.2564,6.577247,1689.312588,1.84009,0.20211880030999999,15,2,3,1.34492,1.41,6665.0,4.3299,94.22669,0.05357
99379,295302567,303.307762543,48.3005477439,12.6029,1.036822,1684.497894,0.03521,0.14621263844,15,2,3,36.8299,,4188.0,,58.92762,0.47997
99381,295302634,303.31202754,48.3200685804,13.3332,1.036822,1684.496815,0.01789,0.14457445968,15,2,3,46.2291,,4065.0,,39.71666,0.44362
99392,295303054,303.309537757,48.4407204926,13.1276,0.332655,1683.638088,0.00488,0.0483613839,15,2,3,2.39691,1.5,6886.17,3.85486,16.2319,0.08829
99394,295303083,303.277567024,48.448998426,11.85,0.332655,1683.630065,0.00106,0.058321074599999995,15,2,3,1.67582,1.09,5962.0,4.02704,12.32712,0.10115
99396,295303204,303.411122171,48.4835498113,12.3672,1.660433,1684.898771,0.00241,0.14274742501,15,2,3,14.8484,,4848.0,,14.19842,0.38305
99420,295303893,303.344610596,48.6871959349,12.8759,1.530572,1684.256347,0.00345,0.0811968446,15,2,3,2.22881,1.31,6465.0,3.85919,9.58608,0.24495
99438,295304502,303.292671324,48.8688169274,12.1502,1.036128,1684.173298,0.22454,0.23196833664,15,2,3,2.32196,1.84,7780.0,3.97117,33.77295,0.36282
99439,295304518,303.279942769,48.8748290111,11.6675,1.036822,1684.155741,0.08133,0.23846905999999998,15,2,3,1.54496,1.122,6041.0,4.11023,36.1108,0.36454
99440,295304525,303.327630412,48.8779973805,13.037,1.036822,1684.155884,0.16457,0.23811654051999998,15,2,3,12.8882,,4641.0,,36.37041,0.37099
99441,295304528,303.3017963,48.8797260286,11.7124,1.036822,1684.155254,0.22721,0.23517196603999999,15,2,3,2.22119,,8667.0,,36.53955,0.36834
99443,295304614,303.319880301,48.903918666,13.4232,1.036128,1684.179957,0.01393,0.15256984799999998,15,2,3,1.80815,2.05,8326.0,4.23535,14.87636,0.04972
99444,295304623,303.31622031,48.905413853,12.5481,1.036822,1684.155511,0.00692,0.15014219382,15,2,3,23.0011,,4380.0,,17.87966,0.0222
99468,295305218,303.25341771,49.0978599303,13.2521,1.655572,1685.127754,0.05186,0.18595384704,15,2,3,1.08953,0.825,4986.0,4.28004,121.93883,0.47255
99479,295305502,303.276463977,49.1856928072,9.9841,0.172933,1683.441918,0.00147,0.01908488588,15,2,3,11.3875,,4551.0,,12.05246,0.22993
99480,295305511,303.280228532,49.1885068743,8.01571,0.172933,1683.443434,0.00023,0.02202301755,15,2,3,2.5448,2.503,9799.0,4.02522,12.39706,0.18871
99507,295306212,303.260124057,49.4148111819,13.1516,0.093767,1683.462342,0.84069,0.00103425001,15,2,3,17.393,,4149.0,,13.5185,0.26233
99521,295306599,303.369155198,49.5421968175,12.5273,7.730578,1688.088088,0.03859,0.23369537294,15,2,3,2.39654,1.46,6785.0,3.84325,42.92647,0.37848
99522,295306639,303.352709875,49.5526575733,13.2366,7.730578,1688.089166,0.19107,0.23176272844,15,2,3,21.8585,,4415.0,,44.12292,0.38879
99551,295307382,303.316942647,49.7934513695,8.7406,12.209311,1689.307382,0.00059,0.15530243592,15,2,3,10.7892,,5108.0,,9.37202,0.17891
99578,295307943,303.378703,49.9750558644,13.147,0.532655,1683.904096,0.02586,0.08710507215,15,2,3,1.14582,1.2,6224.0,4.39902,52.33108,0.42295
99582,295308002,303.400810628,49.9920850707,12.2106,0.532655,1683.904552,0.01254,0.08738205275,15,2,3,14.3982,,4266.0,,51.92896,0.4274
99583,295308004,303.370073371,49.9924832414,11.0251,0.532655,1683.903665,0.003,0.08637000824999999,15,2,3,8.05762,,4677.0,,35.707,0.40358
99586,295308018,303.38997294,49.9975111225,11.5514,0.532655,1683.904114,0.0048,0.08353628365,15,2,3,1.20047,1.129,6058.29,4.33206,40.07132,0.46396
99587,295308022,303.392041156,49.9984528358,13.2559,0.532655,1683.904452,0.01802,0.0868547243,15,2,3,14.0996,,4566.0,,35.246,0.42554
99598,295308392,303.365152313,50.1160065853,11.973,1.67085,1684.839319,0.0018,0.0762074685,15,2,3,11.0885,,4713.0,,9.40392,0.18023
99623,295308842,303.358461468,50.2663295155,11.206,6.183953,1688.334197,0.00237,0.21105831589,15,2,3,2.05984,1.09,5958.0,3.84783,12.92185,0.22419
99624,295308855,303.385228644,50.271284343,12.8247,6.173718,1688.369167,0.01001,0.19650944393999997,15,2,3,1.7186,1.15,6113.0,4.02842,21.04947,0.19547
99626,295308929,303.373077345,50.294064836,13.1039,6.165206,1688.40857,0.00732,0.1667688223,15,2,3,1.67911,1.32,6477.0,4.10848,12.38568,0.197
99646,295309338,303.254686895,50.443077553,12.1364,0.370155,1683.65049,0.02125,0.09794301300000001,15,2,3,3.46278,,5246.0,,48.82639,0.39713
99648,295309406,303.273969269,50.4671313021,13.2702,0.370155,1683.464774,0.00364,0.05087040165,15,2,3,1.18166,1.01,5688.0,4.2974,9.01484,0.20848
99708,295407012,303.289163041,50.8880104294,13.1034,0.438905,1683.496484,0.00771,0.07752817919999999,15,2,3,3.28523,1.12,6037.0,3.45415,24.59218,0.41901
99731,295407458,303.315096275,51.0417747543,12.5582,0.482655,1683.555732,0.00411,0.038675145150000007,15,2,3,2.24418,1.71,7447.06,3.96895,10.17541,0.22183
99735,295407690,303.417694641,51.1261793329,12.9922,0.3396,1683.768657,0.04736,0.150157536,15,2,3,2.58473,1.49,6864.12,3.78642,99.72135,-1.17869
99737,295407731,303.420914686,51.1418826679,12.3217,0.3396,1683.772802,0.00849,0.169260036,15,2,3,3.20997,,4845.0,,82.05781,-1.16619
99749,295407920,303.256673077,51.2055455735,13.3066,0.363905,1683.530781,0.00799,0.050801137999999996,15,2,3,1.27828,1.18,6181.0,4.2967,10.32774,0.08955
99770,295529386,303.432163827,51.1954521637,13.4565,0.08335,1683.500386,0.07276,0.00024754949999999996,15,2,3,,,6331.78,,20.63284,0.46391
99772,295529402,303.497754418,51.1898284602,10.6832,0.154878,1683.537683,0.00164,0.12722917943999998,15,2,3,10.2307,,4705.0,,48.54927,0.48498
99773,295529468,303.489384297,51.1712358146,12.7193,0.154878,1683.53714,0.01774,0.07663828074,15,2,3,1.32381,1.21,6244.0,4.2772,75.00634,-0.82365
99774,295529469,303.476594687,51.1711741074,13.2728,0.154878,1683.537602,0.02755,0.07499967149999999,15,2,3,12.4143,,4645.0,,81.48083,-0.98057
99778,295529564,303.446494427,51.1359409407,13.3237,0.679183,1684.121794,0.00579,0.0704991954,15,2,3,8.11247,,4565.0,,10.63436,0.16105
99779,295529600,303.442012884,51.1216048038,11.2662,0.3396,1683.77129,0.00504,0.149868876,15,2,3,71.2942,,4098.0,,78.29423,-1.08713
99782,295529667,303.569578222,51.1012397174,12.676,3.180081,1685.105339,0.03699,0.11941204155,15,2,3,7.93807,,4738.0,,64.79727,0.38486
99797,295530039,303.565097681,50.9668574345,13.3377,0.388905,1683.438301,0.00505,0.10951953705,15,2,3,14.2926,,4245.0,,20.83865,0.45231
99799,295530070,303.586630391,50.9538888562,13.3095,2.749322,1683.78439,0.03151,0.13507418986,15,2,3,1.38554,1.1,5976.0,4.19622,51.27649,0.44304
99802,295530172,303.585749692,50.9236121126,10.8231,0.111128,1683.485501,0.00246,0.0004956308800000001,15,2,3,1.7735,2.36,9288.0,4.31332,9.01703,0.1363
99809,295530253,303.452849598,50.8904388703,12.1651,9.372273,1686.275625,0.00744,0.18847641002999999,15,2,3,12.7119,,4681.0,,23.43691,0.17498
99812,295530309,303.468563651,50.8730876163,12.8897,3.125711,1686.297063,0.1602,0.42966023406,15,2,3,2.75374,1.26,6345.0,3.65859,42.82111,0.44883
99835,295530851,303.588655215,50.6714652974,11.2975,0.58335,1683.49559,0.00124,0.052075654500000006,15,2,3,2.93411,2.61,10154.0,3.91976,11.49275,0.21102
99843,295531049,303.57993864,50.6109621257,9.8567,1.481961,1683.580859,0.00107,0.24895462839000002,15,2,3,3.53164,2.09,8438.0,3.66226,11.85018,0.18514
99858,295531390,303.499028819,50.4979525615,12.0381,0.197933,1683.554028,0.00651,0.019375661370000002,15,2,3,2.54657,1.47,6829.0,3.79347,18.61462,0.19686
99864,295531531,303.504963951,50.4449943939,13.3476,0.272933,1683.520345,0.01585,0.024705895159999998,15,2,3,1.81627,1.36,6564.0,4.05325,10.45045,0.20169
99865,295531540,303.508330668,50.4414409894,11.0267,0.272933,1683.520926,0.00193,0.024370187569999997,15,2,3,2.82209,1.58,7124.0,3.73558,9.04,0.20509
99873,295531677,303.589600586,50.398425665,13.3885,4.801499,1684.139017,0.01147,0.13180114755,15,2,3,3.57399,,4943.0,,11.00088,0.21116
99882,295531819,303.436653581,50.3486533008,12.1419,0.2271,1683.519042,0.00301,0.038475282,15,2,3,4.5187,1.55,7023.55,3.31837,14.24659,0.07436
99883,295531849,303.427552767,50.3404998475,13.3328,0.2271,1683.519416,0.00806,0.038386713,15,2,3,7.47047,,4561.0,,13.71439,0.06253
99926,295532762,303.501756293,50.0355783515,10.9224,0.292378,1683.492009,0.00078,0.027828538040000003,15,2,3,12.0118,,4736.0,,9.85606,0.1671
99941,295533238,303.484861895,49.8825936535,11.858,0.500711,1683.602155,0.00254,0.12578361031,15,2,3,11.7634,,4431.0,,27.87138,0.13933
99943,295533261,303.502651757,49.8759560337,12.1386,0.500711,1683.606447,0.00333,0.10654629369,15,2,3,22.9961,,4258.0,,26.47344,-0.13346
99944,295533267,303.481118446,49.8740675824,13.1995,0.500711,1683.613732,0.007,0.09605139113,15,2,3,6.8395,,4707.0,,18.54397,-0.02951
99948,295533367,303.552159406,49.8400449825,13.3762,1.486822,1683.513824,0.00938,0.14796852544,15,2,3,0.752193,0.922,5341.0,4.65014,23.56914,0.3919
99956,295533573,303.600954861,49.7794284475,11.9031,0.111128,1683.478162,0.01163,0.00046229248,15,2,3,2.60715,1.61,7196.0,3.81256,9.71559,0.26817
99962,295533698,303.472046182,49.7343270253,12.4545,0.347933,1683.702344,0.0127,0.08139196669,15,2,3,,,,,57.91259,0.45617
99963,295533704,303.473938555,49.7335191388,12.3088,0.347933,1683.702341,0.00958,0.08075872863,15,2,3,1.68416,1.78,7617.0,4.23572,55.366,0.46011
99964,295533741,303.455815824,49.7201229621,12.1541,0.347933,1683.702651,0.011,0.08443638044,15,2,3,11.4457,,4587.0,,59.49101,0.47452
99965,295533755,303.532621611,49.7169736713,13.4816,0.561128,1683.653629,0.00762,0.0496037152,15,2,3,1.93865,1.47,6824.0,4.03039,15.07861,0.16923
99966,295533766,303.50811809,49.7126925073,11.568,0.561128,1683.654536,0.00495,0.07576911384,15,2,3,1.38498,,6317.0,,61.56236,0.41734
99977,295534104,303.516596063,49.6020893898,12.9137,0.281267,1683.643012,0.00297,0.03225288689,15,2,3,2.19276,0.93,5351.0,3.72457,9.18359,0.15205
99978,295534169,303.5519265,49.5817504534,12.311,0.281267,1683.633121,0.36234,0.037855725529999995,15,2,3,2.2246,1.5,6884.0,3.91966,30.79379,0.18781
99979,295534185,303.529701601,49.5738285938,13.4774,0.562517,1683.633765,0.36902,0.051082168770000005,15,2,3,2.96322,1.23,6288.0,3.58444,29.82551,0.12496
99980,295534214,303.4981142,49.5660006307,12.6237,0.562517,1683.456804,0.00508,0.09256779752000001,15,2,3,1.35976,1.14,6074.0,4.22805,16.51199,0.2635
99981,295534231,303.524534951,49.5605056111,13.4765,0.187517,1683.447699,0.02284,0.01550390556,15,2,3,46.9525,,4170.0,,24.57902,0.2679
99982,295534253,303.524332971,49.5544408021,12.6327,0.187517,1683.446727,0.00548,0.01563704263,15,2,3,1.65416,1.3,6431.0,4.11486,17.35942,0.26959
100051,295535927,303.596533129,49.0184384684,13.4297,1.292378,1684.575794,0.00981,0.09497685922,15,2,3,14.8272,,4746.0,,18.44729,0.28748
100056,295535944,303.577633647,49.0118357776,12.325,1.291683,1684.584095,0.00427,0.08133727850999999,15,2,3,10.3389,,4977.0,,21.09043,0.20141
100057,295535946,303.547602405,49.0115011933,12.7247,0.204878,1683.44055,0.00332,0.06040418074,15,2,3,4.2526,1.44,6745.0,3.33912,20.97445,0.39419
100092,295537005,303.53770762,48.6720013273,11.175,0.440989,1683.668231,0.00117,0.29217285206000004,15,2,3,1.34445,1.277,6384.82,4.28717,31.16118,-0.55572
100109,295537293,303.50270146,48.5804977896,11.1064,0.410433,1683.811562,0.00073,0.07675917966,15,2,3,2.18158,,8490.0,,10.48859,0.03805
100149,295538688,303.421364287,48.1761745585,12.4996,6.580956,1689.302378,0.074,0.22362088488,15,2,3,3.08003,1.63,7250.0,3.67315,74.75134,0.18861
100152,295538808,303.435578768,48.1377213298,12.9478,6.575393,1689.31952,0.03436,0.20975503669999998,15,2,3,28.3694,,4155.0,,53.75352,0.19837
100153,295538876,303.57398602,48.1157726691,12.9777,0.643072,1683.458799,0.0088,0.04895707136,15,2,3,4.37063,1.38,6594.0,3.29686,10.94258,0.31725
100202,295540513,303.689188678,48.2172513034,12.2769,0.374322,1683.765695,0.01226,0.23098661975999998,15,2,3,1.01077,1.1,5977.0,4.47015,92.63841,-1.90092
100206,295540554,303.675803035,48.2298815502,11.1025,0.375017,1683.707204,0.0186,0.03612163744,15,2,3,13.9509,,4767.0,,14.28058,0.20901
100207,295540562,303.673571976,48.231813064,11.5563,0.375017,1683.706949,0.02775,0.03670666396,15,2,3,0.935099,0.839,5039.0,4.42011,14.45335,0.21803
100210,295540645,303.689269211,48.2565511433,13.0379,0.320155,1683.662773,0.00465,0.05005303270000001,15,2,3,12.7212,,5170.0,,16.60422,0.02223
100212,295540671,303.688911753,48.2655214566,13.1286,0.320155,1683.66828,0.00334,0.0525630479,15,2,3,0.696293,0.84,5043.0,4.67676,13.60094,-0.03458
100255,295631814,303.766709555,48.8175278141,13.4985,0.681961,1683.923718,0.10796,0.07789358542000001,15,2,3,1.53895,1.26,6360.0,4.16399,168.44738,0.41344
100256,295631815,303.735067117,48.8177078815,11.4412,0.681961,1683.925131,0.00517,0.07987809193,15,2,3,1.68979,1.2,6221.12,4.06158,52.45463,0.44633
100262,295632051,303.620894617,48.8957553633,12.2849,0.360433,1683.44741,0.00488,0.09488759158,15,2,3,10.9283,,4847.0,,38.96726,0.39998
100267,295632104,303.675500763,48.9141557298,10.8672,2.193072,1684.911825,0.01399,0.30428874,15,2,3,11.1883,,4824.0,,70.24597,0.40379
100268,295632152,303.71948446,48.930104046,12.0017,2.192378,1684.915158,0.00253,0.17291285286,15,2,3,9.80946,,4523.0,,15.42977,0.1731
100270,295632164,303.682866395,48.9335862433,12.0124,2.193072,1684.909157,0.20593,0.34578166224,15,2,3,6.47331,,6187.95,,471.30184,0.42204
100272,295632208,303.675199904,48.9470491247,12.6823,2.193072,1684.909194,0.15841,0.34440002688,15,2,3,15.6002,,4746.0,,332.70748,0.42268
100277,295632463,303.753613836,49.0262801631,10.1788,1.974322,1683.895878,0.00046,0.18523089003999998,15,2,3,11.0871,,4732.62,,9.81236,0.32793
100299,295633025,303.725747576,49.1992557797,12.92,1.606267,1684.908828,0.02116,0.20542548663,15,2,3,2.99725,1.08,5923.0,3.51805,58.29993,0.36882
100323,295633636,303.677586623,49.3926906554,11.7827,0.956961,1684.084385,0.00095,0.15523821342,15,2,3,2.45958,1.34,6527.0,3.78345,9.683,0.34837
100361,295634432,303.748036221,49.6381307197,12.3857,0.350711,1683.476976,0.00215,0.058638879199999994,15,2,3,1.6126,1.29,6422.0,4.1336,11.49455,0.17842
100367,295634607,303.729576286,49.6909202485,12.2939,0.350711,1683.647908,0.00249,0.03832219097,15,2,3,1.32338,1.08,5912.8,4.22812,10.09605,0.14443
100371,295634779,303.738981518,49.744351467,13.0684,0.506961,1683.692903,0.00762,0.05894435547,15,2,3,1.45991,1.13,6068.0,4.16249,11.10075,0.12825
100390,295635302,303.717099801,49.8954994324,10.9091,1.015989,1683.689502,0.00111,0.09537088743,15,2,3,1.45393,1.35,6539.0,4.24332,10.61729,0.20629
100444,295636754,303.66252718,50.3485298307,13.1636,3.565248,1685.964309,0.02671,0.15708482688,15,2,3,5.03847,,4824.0,,43.19165,0.52124
100446,295636801,303.689584204,50.3600385117,12.3504,3.56361,1685.972461,0.00427,0.1598991807,15,2,3,,,,,14.66526,0.41348
100447,295636810,303.649482915,50.363713693,12.6326,3.564429,1685.965532,0.01127,0.1154874996,15,2,3,10.9551,,4759.0,,23.66943,0.18656
100468,295637342,303.769843725,50.5462026301,12.6247,0.378489,1683.603545,0.00173,0.06195107952,15,2,3,1.51213,1.12,6035.0,4.1281,13.68808,0.08045
100513,295638561,303.704943434,50.952505274,12.6207,0.100017,1683.468467,0.01021,0.0011001869999999999,15,2,3,1.24582,1.19,6200.0,4.32271,11.03199,0.21289
100514,295638609,303.667435046,50.9702966748,11.6468,12.722329,1694.796762,0.00444,0.15686631657000003,15,2,3,11.857,,4474.0,,12.28476,0.20214
100521,295638819,303.649700584,51.0460746369,13.3879,2.2521,1685.313375,0.0159,0.223520925,15,2,3,8.26211,,4682.0,,24.67479,0.40435
100524,295709181,303.798074731,50.9140992326,13.2424,0.5271,1683.925345,0.00518,0.070852782,15,2,3,19.0362,,4390.0,,9.16963,0.17184
100545,295709808,303.815808892,50.7165885061,13.0916,0.338211,1683.769936,0.00452,0.04746791385,15,2,3,9.16002,,4589.0,,9.57042,0.10101
100563,295710184,303.869109273,50.5926002699,10.2912,0.157655,1683.564645,0.00094,0.017121333,15,2,3,1.69642,1.741,7533.0,4.2198,9.20524,0.13744
100589,295710717,303.906086329,50.4217191066,13.2954,1.727794,1685.216521,0.15298,0.26255557624000003,15,2,3,1.93861,1.03,5759.0,3.87593,185.69121,0.43817
100590,295710724,303.911617501,50.4192743655,13.4375,1.727794,1685.21669,0.1814,0.26680594948,15,2,3,3.15892,1.32,6481.0,3.55956,211.1464,0.43617
100606,295711222,303.833262808,50.262412304,12.4398,0.672239,1683.62388,0.03484,0.09621756807000001,15,2,3,7.81959,,7053.0,,107.25232,0.40285
100607,295711230,303.823011954,50.2604788354,11.7576,0.672239,1683.623649,0.01753,0.09735365198000001,15,2,3,1.79976,2.1,8459.0,4.24986,109.37818,0.40511
100608,295711237,303.828344827,50.2578824728,12.9541,0.672239,1683.623619,0.056,0.09201607432,15,2,3,2.03854,1.22,6271.0,3.90579,107.30563,0.39412
100609,295711249,303.844410611,50.2538139885,11.0679,0.672239,1683.623511,0.0091,0.08801625227,15,2,3,19.83,,4483.67,,90.9847,0.39752
100610,295711252,303.836584029,50.2524339083,13.3977,0.672239,1683.62367,0.08217,0.09116233079000001,15,2,3,1.59942,1.31,6450.0,4.14742,125.4975,0.40521
100613,295711312,303.930229876,50.2329093252,6.27644,0.893072,1684.052599,0.00011,0.09748773951999999,15,2,3,2.34931,2.351,9268.0,4.06744,9.52734,0.15459
100625,295711517,303.963726562,50.166344787,12.3662,5.140837,1684.417507,0.02798,0.18327083905000002,15,2,3,1.3109,0.98,5562.0,4.19416,77.50475,0.39146
100626,295711518,303.952541837,50.1650780283,12.421,5.140837,1684.418197,0.02972,0.18800040909000001,15,2,3,4.12007,,4922.0,,75.04251,0.39403
100628,295711553,303.936197226,50.1560532989,11.294,5.143508,1684.405065,0.00518,0.15492246096,15,2,3,2.54347,1.19,6198.0,3.70276,26.12069,0.21629
100631,295711593,303.834752634,50.1427626303,11.5838,1.006267,1684.342248,0.00102,0.10745925293,15,2,3,1.64203,1.45,6763.73,4.16867,9.17253,0.21815
100632,295711595,303.83190229,50.1421642432,11.9686,0.503489,1683.792841,0.00138,0.11339075768999998,15,2,3,1.57772,1.25,6338.0,4.13892,13.23039,0.02969
100640,295711763,303.893442838,50.0876009347,12.4678,1.087517,1683.890635,0.0068,0.07332039614,15,2,3,35.4435,,4192.0,,26.39336,0.22375
100643,295711820,303.903293425,50.0698373057,13.3789,1.087517,1683.888805,0.01138,0.07286363900000001,15,2,3,1.1851,1.06,5848.0,4.31586,19.63909,0.18095
100660,295712186,303.954576077,49.9564865767,13.2539,0.372933,1683.751896,0.0041,0.04158948816,15,2,3,1.35498,1.19,6198.0,4.24975,9.13888,0.15116
100688,295712695,303.911190473,49.7971174658,11.7315,1.299322,1683.711178,0.00127,0.08226007582000001,15,2,3,24.468,,4279.0,,9.90449,0.17781
100689,295712709,303.829139501,49.7918666971,11.0086,0.1396,1683.434783,0.00168,0.03337836,15,2,3,1.99809,1.91,7960.0,4.11787,19.78603,0.29622
100690,295712734,303.859219089,49.7839050262,11.3899,0.368767,1683.629738,0.00117,0.051564689610000006,15,2,3,10.1897,,4969.54,,12.55045,0.10183
100691,295712737,303.84175557,49.7828314703,12.6839,0.279183,1683.713795,0.00439,0.0255731628,15,2,3,12.3118,,4271.0,,10.17767,0.17922
100698,295712966,303.850374985,49.708792222,13.1675,0.454878,1683.475896,0.00613,0.10703734218,15,2,3,0.95806,1.03,5756.0,4.48812,24.89835,0.38382
100700,295713011,303.843234318,49.6939564753,12.1496,0.454878,1683.473597,0.00301,0.12246680394000001,15,2,3,6.62879,,4798.61,,31.20643,0.46877
100701,295713039,303.797937822,49.686936214,12.99,0.118072,1683.54107,0.01027,0.00108862384,15,2,3,9.70631,,4959.0,,9.05113,0.21234
100706,295713133,303.813379848,49.6594691836,13.0344,0.351405,1683.78486,0.00311,0.05479458165000001,15,2,3,38.5473,,4062.0,,10.23241,0.06227
100742,295799757,303.791462128,49.3528778459,9.4745,0.761822,1683.539257,0.00804,0.20998861608,15,2,3,3.09896,2.72,10524.0,3.8902,37.61259,0.35093
100743,295799800,303.873458878,49.3417438526,12.7375,1.550711,1683.69251,0.00214,0.16626723342,15,2,3,1.02606,1.1,5972.0,4.45711,9.96846,0.15636
100745,295799836,303.819311368,49.3291802036,10.0011,1.552794,1683.670126,0.00089,0.15307443252,15,2,3,2.2899,2.98,11340.0,4.19265,12.17107,0.191
100748,295799873,303.95721325,49.3212944062,12.0051,0.865989,1684.039959,0.00231,0.14826597669,15,2,3,1.28683,1.15,6118.05,4.27973,23.44472,0.41392
100790,295801108,303.956065237,48.9352120583,12.4195,0.587517,1683.461148,0.01634,0.30260063085,15,2,3,2.70546,1.38,6601.0,3.71346,57.85993,-1.13623
100792,295801157,303.962905053,48.9199208714,10.9344,0.588211,1684.035473,0.00211,0.29166442435,15,2,3,12.5571,,4818.0,,29.46837,-0.5115
100828,295802120,303.891559238,48.6148868503,13.2229,1.653489,1683.530699,0.01701,0.13694195898,15,2,3,11.6568,,4783.0,,33.88111,0.39378
100831,295802147,303.913773397,48.6064670623,11.4804,1.653489,1683.530511,0.03328,0.14472989216999999,15,2,3,2.30682,,9133.0,,84.00437,0.39844
100832,295802199,303.886994334,48.5907945527,12.2091,1.653489,1683.532199,0.01,0.14922738224999998,15,2,3,3.30016,1.02,5700.0,3.4096,54.96228,0.42632
100834,295802228,303.921209072,48.5822488119,13.2156,1.653489,1683.529406,0.01734,0.12068816211,15,2,3,2.78618,1.01,5682.0,3.55237,19.21139,0.40965
100837,295802333,303.859456766,48.5467718337,13.1115,0.726405,1684.148624,0.00974,0.1125346626,15,2,3,1.10024,1.17,6159.0,4.42328,14.22908,0.09953
100864,295803035,303.833035406,48.3370669886,12.5037,2.517378,1685.574519,0.01862,0.20332862105999996,15,2,3,13.5488,,4609.0,,62.62884,0.37429
100866,295803182,303.859732865,48.2986075605,11.6906,6.560587,1689.48536,0.04034,0.25186093493,15,2,3,19.6009,,4517.0,,138.94556,0.21041
100868,295803225,303.841424665,48.287246082,10.4644,6.560587,1689.485081,0.05848,0.25540365191,15,2,3,1.27439,,6669.0,,287.7098,0.21774
100869,295803278,303.844771524,48.2734932998,13.2554,6.562435,1689.479624,0.40479,0.2571162033,15,2,3,1.64631,1.09,5955.0,4.04247,294.6669,0.24084
100877,295803522,303.862513592,48.2023584358,13.1789,0.197933,1683.440891,0.56401,0.12065995680000001,15,2,3,1.53483,1.15,6110.0,4.12664,696.45912,0.47434
100878,295803548,303.862004653,48.1939013198,13.3238,0.197933,1683.440899,0.55299,0.12046994112,15,2,3,1.05,1.28,6400.0,4.5029,679.70734,0.46842
100881,295803570,303.891075782,48.1890190604,12.2304,0.197933,1683.436083,0.00307,0.03138029782,15,2,3,1.02815,1.079,5922.0,4.44698,21.56365,0.18956
100888,295803761,303.797983733,48.1321754413,10.8279,0.1771,1683.491069,0.00219,0.021997591,15,2,3,22.0372,,4527.0,,21.59924,0.12834
100889,295803768,303.958922497,48.1300508937,11.9997,0.365989,1683.760765,0.0012,0.043153762990000004,15,2,3,20.8989,,4465.0,,11.54214,0.14645
100890,295803770,303.790006865,48.129609986,11.7616,0.1771,1683.496517,0.00311,0.027197247000000004,15,2,3,1.1375,0.982,5569.0,4.31828,24.09162,-0.03911
100891,295803801,303.82199062,48.1223609591,10.3713,0.1771,1683.492898,0.00158,0.022187088,15,2,3,12.3376,,5061.0,,22.24037,0.10988
100897,295803974,303.963501714,48.0724902929,12.444,0.880572,1683.540823,0.10412,0.19712484792,15,2,3,2.28968,1.32,6484.0,3.83909,125.24208,0.48625
100898,295803987,303.95636453,48.0695231971,12.2738,0.880572,1683.541137,0.08632,0.19724812800000002,15,2,3,2.47953,2.73,10564.0,4.08549,126.34821,0.54135
100899,295803989,303.932514065,48.0685719363,12.9651,0.880572,1683.542814,0.00857,0.14993499444,15,2,3,13.4448,,4343.0,,19.6957,0.37839
100910,295804292,303.913450883,47.9881485509,13.0546,2.440294,1684.032825,0.00802,0.09778258058000001,15,2,3,47.4196,,4348.0,,15.82483,0.34086
100911,295804361,303.898049433,47.9653716047,12.0403,2.440989,1684.031862,0.00369,0.07569506889,15,2,3,1.40041,1.07,5894.0,4.17494,15.53024,0.17378
