,tic_id,RA,Dec,Tmag,Period,Epoc,Transit_Depth,Duration,Sectors,Camera,CCD,star_rad,star_mass,teff,logg,SN,Qingress
160362,63548083,308.545896333,37.7924164979,11.1715,0.306961,1683.957817,0.00475,0.06438200014,15,1,2,1.1607,1.115,6022.0,4.3559,14.91974,0.03244
160369,63548378,308.517802033,37.7527273342,11.372,0.092378,1683.688474,0.0075,0.00717684682,15,1,2,10.0334,,6064.0,,9.77637,0.21074
160389,63548902,308.41738813,37.6109640565,12.1563,0.488211,1684.150403,0.44317,0.11454406482,15,1,2,1.58459,1.68,7372.0,4.26354,79.90202,-0.39095
160392,63548981,308.520221721,37.5447307241,12.6946,0.487517,1683.696589,0.01278,0.19027300993000001,15,1,2,27.4395,,4230.0,,51.44193,0.9548
160398,63549237,308.432706679,37.529133381,11.528,2.894461,1686.116252,0.0075,0.09519882229000001,15,1,2,,,,,20.4158,0.38827
160408,63549502,308.482643875,37.4528441211,12.835,0.160433,1683.832094,0.00597,0.04688975290999999,15,1,2,,,,,23.36152,0.46606
160425,63550005,308.460629412,37.3045810796,11.1598,1.293072,1684.309849,0.08673,0.16959932352,15,1,2,0.791664,0.88,5186.0,4.58547,55.88601,0.38024
160442,63550538,308.482095812,37.1335881611,13.3791,0.08335,1683.750927,0.54877,0.0017878574999999999,15,1,2,1.25821,1.02,5732.0,4.24716,9.13372,0.24921
160447,63550581,308.480513665,37.0855641138,11.8691,13.955747,1692.250728,0.00358,0.8849339172699999,15,1,2,46.9969,,4030.0,,23.53428,0.21883
160452,63550711,308.449423647,37.0308222154,12.5615,13.85967,1692.848238,0.13358,1.4555425434,15,1,2,,,,,13.45819,-0.00265
160454,63550777,308.521114672,36.9999421229,11.5645,0.440989,1683.989158,0.01968,0.08121253424,15,1,2,1.07372,1.209,6242.0,4.45871,26.65759,0.01346
160457,63550876,308.563704188,36.9614688031,13.0093,13.981179,1693.206476,0.74619,1.52101246341,15,1,2,14.0774,,5071.0,,487.41123,0.20801
160459,63550960,308.428232116,36.9455913651,11.1891,2.247239,1684.023395,0.00498,0.0811253279,15,1,2,14.8175,,4802.0,,12.20277,0.28949
160460,63551110,308.523510311,36.940087741,12.0137,0.08335,1683.750573,0.06008,0.0005826165,15,1,2,17.4892,,4820.0,,13.0445,0.00894
160474,63551821,308.519444003,36.8195306677,9.9381,3.010433,1685.141349,0.04242,0.17975295443,15,1,2,11.7533,,10374.0,,64.08791,0.20341
160475,63551853,308.512900431,36.8151383554,12.9406,3.010433,1685.139636,0.01604,0.18872404477,15,1,2,2.17375,1.99,8144.0,4.0625,83.16026,0.22589
160476,63551854,308.492362512,36.813984565,13.2791,3.010433,1685.13996,0.13324,0.18782091487,15,1,2,1.46089,1.09,5945.0,4.14626,80.73173,0.21743
160477,63551934,308.538178928,36.8087398004,13.1109,3.013211,1685.114746,0.00365,0.20830327643,15,1,2,73.3671,,3520.0,,52.06841,0.36435
160484,63552275,308.460877102,36.7330117889,13.3303,0.393767,1684.036147,0.01402,0.07667824791,15,1,2,0.874813,0.839,5036.63,4.478,22.35373,-0.15803
160485,63552304,308.533241465,36.7240709702,9.7817,0.393767,1683.833389,0.00255,0.07640654867999999,15,1,2,9.95623,,5238.0,,12.64947,-0.27018
160500,63553010,308.566602486,36.5804736437,13.2778,0.573628,1683.988328,0.00514,0.11001037784,15,1,2,6.83807,,8881.0,,16.50869,-0.00846
160501,63553048,308.517027099,36.5720840187,13.2324,0.573628,1683.987915,0.0107,0.11112321616000001,15,1,2,10.2581,,4705.0,,15.85315,-0.15531
160510,63553330,308.490238674,36.5085299958,11.904,1.424322,1685.003756,0.01128,0.16542075708,15,1,2,,,,,31.94559,0.36441
160511,63553426,308.420340613,36.5039601029,12.8735,1.425017,1684.984537,0.00302,0.13888215682,15,1,2,,,,,20.62793,0.20003
160512,63553438,308.564724852,36.5007213085,12.7204,1.425017,1684.989396,0.03805,0.18188916988,15,1,2,1.48153,0.97,5531.26,4.08342,43.91889,0.39336
160539,63554797,308.553189579,36.324077015,12.3788,0.782655,1684.239902,0.00872,0.16589938035,15,1,2,1.86749,1.24,6306.0,3.98897,19.32372,-0.05439
160542,63554830,308.481088518,36.3160853138,13.1013,0.782655,1684.234929,0.00946,0.18188119545,15,1,2,1.90497,1.51,6929.0,4.05727,23.52079,-0.27461
160543,63554855,308.42623462,36.3128727161,13.4472,0.782655,1684.248627,0.01332,0.1674255576,15,1,2,,,,,24.23786,-0.26677
160544,63554879,308.477615083,36.3126614493,13.3591,0.391683,1683.822198,0.00601,0.22626351861000002,15,1,2,9.46467,,4875.0,,35.50018,-0.93397
160555,63555506,308.555464184,36.2621959728,11.3998,2.061128,1685.589829,0.00151,0.20761742344,15,1,2,1.05662,1.064,5874.0,4.41717,11.78639,0.17257
160559,63555629,308.493715764,36.2167928881,9.6919,12.996342,1690.547404,0.02777,0.5828859387,15,1,2,32.7632,,4449.0,,12.79192,0.22366
160569,63556047,308.440321619,36.1731400071,13.2596,0.163211,1683.836383,0.00196,0.013561201989999999,15,1,2,12.0362,,4740.0,,9.79209,0.19996
160582,63556868,308.537826416,36.0748953175,13.291,0.348628,1683.995232,0.00467,0.061644402960000004,15,1,2,1.53154,1.01,5673.0,4.07213,28.64602,0.36182
160591,63557448,308.522165882,36.0229991231,13.4753,13.774435,1692.956323,0.00657,1.24755057795,15,1,2,2.31767,1.06,5878.0,3.73327,25.07685,0.29711
160600,63557888,308.44071271,35.9200284143,13.1958,1.597239,1684.995472,0.00791,0.22869268002,15,1,2,44.7496,,3992.0,,15.01121,0.12459
160604,63558001,308.452217106,35.8796588464,12.3075,1.134044,1684.470252,0.00164,0.10870945784000001,15,1,2,1.35216,1.38,6604.0,4.31589,10.90659,0.19118
160609,63558429,308.647950106,35.9588738993,12.9943,2.443767,1684.468319,0.06825,0.23548138812,15,1,2,1.49928,1.11,5997.0,4.13163,41.80511,0.34177
160610,63558487,308.601184385,35.9589904365,11.6367,1.222933,1684.444948,0.00508,0.14861081816000002,15,1,2,1.57779,1.56,7054.0,4.2351,12.83859,0.15792
160611,63558513,308.635902092,35.982084997,12.4602,2.443767,1684.469729,0.01204,0.23455275665999997,15,1,2,1.57724,1.01,5669.0,4.0466,37.32826,0.36735
160612,63558533,308.634531672,35.992940318,10.9342,2.443072,1684.478844,0.55673,0.27675119616,15,1,2,62.5227,,3934.0,,120.88149,0.42372
160613,63558541,308.6137572,36.0006613749,12.5425,1.223628,1684.430451,0.00616,0.14449823052,15,1,2,5.86854,,7703.0,,14.35802,0.17158
160614,63558568,308.606869401,36.0179901991,12.3991,2.443767,1684.474908,0.03772,0.21690875892,15,1,2,10.025,,4638.0,,29.79354,0.32398
160617,63558719,308.686464568,36.0263446594,12.4321,0.713905,1684.012238,0.00219,0.1273178177,15,1,2,1.5759,1.35,6549.0,4.17334,14.10738,-0.03379
160626,63644331,308.574100725,36.0959983615,12.9669,6.191921,1689.602552,0.00676,0.19913217936,15,1,2,1.23209,1.0,5648.0,4.25678,35.19686,0.36485
160627,63644356,308.575008713,36.1024978513,13.3421,6.191921,1689.601851,0.0318,0.22222804469,15,1,2,43.9329,,3916.0,,129.23917,0.38524
160641,63645151,308.679669729,36.1498455815,12.95,0.796544,1683.921217,0.00268,0.0542446464,15,1,2,,,,,9.0616,0.18787
160642,63645171,308.582220958,36.1500221909,12.5706,2.336128,1684.401239,0.03473,0.17336405888,15,1,2,64.2769,,3597.0,,58.72853,0.38006
160643,63645197,308.685173658,36.1537073815,12.7628,2.336128,1684.403293,0.02876,0.16011821312000002,15,1,2,38.352,,3470.0,,38.0199,0.38126
160666,63646129,308.650010785,36.2592781424,13.3331,0.68335,1683.981097,0.00443,0.0987235745,15,1,2,53.6962,,3881.0,,24.65236,0.02581
160676,63646540,308.697048611,36.3347946873,12.7721,3.858548,1686.08381,0.00512,0.17737745155999998,15,1,2,2.15933,1.71,7466.0,4.00243,17.28248,0.18124
160686,63646761,308.710858206,36.3660614964,13.0761,13.103168,1694.48027,0.00491,0.08084654656,15,1,2,18.5669,,4055.0,,9.13622,0.18373
160709,63647643,308.659361424,36.5370168309,13.4823,2.049322,1683.790611,0.00303,0.1453993959,15,1,2,1.25252,0.99,5594.0,4.23813,12.33498,0.23879
160718,63648069,308.671408403,36.606876938,11.8319,0.562517,1684.174832,0.00244,0.06018369383,15,1,2,2.95753,1.09,5948.0,3.53364,16.14874,0.17663
160720,63648125,308.6182679,36.6187194845,12.9671,0.884044,1683.864454,0.00384,0.09881843832000001,15,1,2,1.28082,1.28,6391.0,4.3303,10.67667,0.16733
160722,63648187,308.585510398,36.6327917024,12.1297,0.481267,1683.805251,0.00621,0.05045121961,15,1,2,0.957634,1.158,6126.0,4.53938,12.88393,0.21287
160734,63648709,308.610448338,36.7132628521,12.2979,2.113905,1685.742226,0.00556,0.17602486934999997,15,1,2,19.4217,,4623.43,,13.54003,0.21194
160735,63648717,308.689469064,36.7150483722,13.2667,2.113905,1685.744742,0.00739,0.1718181984,15,1,2,50.0737,,4065.0,,12.98698,0.22574
160736,63648795,308.593105671,36.7233091832,13.1464,2.490989,1685.993589,0.00182,0.12407616209,15,1,2,1.08357,1.32,6485.0,4.48893,15.94821,0.18535
160749,63649376,308.631217659,36.8402841328,11.7785,0.854878,1684.200179,0.00109,0.08849697056,15,1,2,1.70587,1.43,6722.0,4.12951,13.80655,0.1893
160750,63649413,308.677324641,36.8417884337,12.7326,0.4271,1683.794875,0.00317,0.07704884,15,1,2,0.885531,1.08,5929.0,4.57708,17.4355,0.06105
160751,63649504,308.680016206,36.8421642185,12.0909,2.154878,1684.721988,0.01006,0.16588250844000002,15,1,2,1.94242,1.41,6664.0,4.0106,34.64805,0.32068
160753,63649539,308.607099181,36.857678514,12.6321,1.343072,1683.770226,0.01301,0.08129614816,15,1,2,1.84501,1.23,6277.38,3.99598,26.46464,0.23203
160755,63649584,308.572798495,36.8825928539,12.4321,1.343072,1683.769709,0.00569,0.0790397872,15,1,2,2.1797,,5181.0,,21.85495,0.20783
160771,63650097,308.576928338,37.0531374262,13.4284,0.202794,1683.701174,0.00499,0.04430643312,15,1,2,2.53831,0.99,5585.0,3.62461,14.61132,-0.0554
160772,63650153,308.684949756,37.0598754802,13.1227,0.202794,1683.696319,0.00088,0.027823336799999997,15,1,2,20.6597,,4714.0,,11.15672,0.07817
160773,63650158,308.679824378,37.0676895174,12.571,0.309044,1683.78388,0.00354,0.05948478912,15,1,2,43.1475,,4300.0,,12.85566,-0.01885
160782,63650375,308.655038745,37.162283281,13.4299,0.638211,1684.129023,0.00805,0.08524584327,15,1,2,1.45547,0.97,5524.0,4.09883,21.56247,0.21183
160787,63650438,308.635034765,37.2226864952,12.9679,0.638211,1683.81082,0.02987,0.09913331463,15,1,2,2.56282,1.83,7756.0,3.88308,30.96201,0.35054
160788,63650502,308.677273506,37.2271923728,11.3216,0.638211,1683.809122,0.00758,0.07011386046,15,1,2,12.227,,4974.0,,15.57884,0.16255
160807,63651119,308.580122052,37.4430294858,10.9332,0.961822,1684.586526,2.74057,0.13231785254,15,1,2,2.40437,2.18,8699.0,4.01452,142.42737,0.79317
160809,63651160,308.601217653,37.4475728977,12.9552,0.961822,1684.585791,1.16316,0.17048294949999998,15,1,2,1.805,1.18,6177.16,3.997,233.33931,0.5648
160811,63651243,308.707228904,37.4478295346,13.1253,2.156961,1685.863487,0.06884,0.1550854959,15,1,2,45.6758,,3836.0,,132.12921,0.41408
160812,63651273,308.596079904,37.4607667592,11.7134,2.156961,1685.863157,0.13113,0.15564630576,15,1,2,109.828,,3687.0,,227.55887,0.40486
160813,63651324,308.644583627,37.47374201,13.4758,2.156961,1685.862998,0.15949,0.15499921745999998,15,1,2,12.9315,,4653.0,,244.93766,0.3944
160814,63651337,308.567414809,37.4784278037,13.2114,0.323628,1683.902999,0.00645,0.01587718968,15,1,2,1.29773,1.22,6257.0,4.29806,10.72342,0.17136
160815,63651342,308.616139456,37.4824644774,13.2918,0.323628,1683.903224,0.00307,0.01755358272,15,1,2,,,,,10.49831,0.19067
160817,63651359,308.706282515,37.5004571532,13.1668,3.861295,1686.068166,0.01059,0.23391725110000003,15,1,2,,,,,28.54976,0.3593
160818,63651363,308.617671,37.50361,13.488,2.156961,1685.861219,0.01561,0.15215202894000002,15,1,2,,,,,65.79873,0.38444
160821,63651394,308.71206782,37.5128273951,13.4483,2.156961,1685.862552,0.04305,0.15653065977,15,1,2,1.88055,1.42,6708.0,4.04178,201.14097,0.39287
160825,63651518,308.642755338,37.5285288721,11.178,1.561822,1684.445049,0.00147,0.21448501526000002,15,1,2,,,,,13.4296,0.20026
160826,63651539,308.695320305,37.53596875,11.883,0.68335,1683.981744,0.01058,0.1485261225,15,1,2,42.7512,,3683.0,,28.84863,0.26806
160831,63651732,308.707982544,37.5696082078,11.9761,1.349322,1685.066216,0.00549,0.13974927954,15,1,2,2.22834,1.45,6775.0,3.90347,12.21311,0.14626
160832,63651741,308.583480839,37.5908543097,13.3131,1.350017,1685.050262,0.00786,0.14628784212,15,1,2,0.987395,1.02,5737.0,4.45769,11.04241,0.1534
160840,63652036,308.667059096,37.6182792987,12.9263,0.380572,1683.831248,0.00422,0.05578424376,15,1,2,15.1598,,5209.0,,11.86412,0.1017
160841,63652157,308.58128642,37.6210434366,13.4851,0.380572,1683.834125,0.04616,0.07042104288,15,1,2,0.729862,0.737,4642.0,4.57905,29.09629,-0.06151
160886,63654276,308.622340095,37.9638684559,13.38,0.717378,1684.304887,0.00312,0.1113370656,15,1,2,,,,,32.9138,0.38693
160890,63654387,308.633281495,37.9778692175,12.6089,0.717378,1684.301524,0.00359,0.07928461655999999,15,1,2,1.00735,1.056,5850.0,4.45537,14.88622,0.19004
160923,63656239,308.65221654,38.3595556592,13.011,0.288211,1683.865424,0.00445,0.04022272716,15,1,2,,,,,12.74477,0.1152
160925,63656376,308.57013569,38.3889370593,12.3931,0.735433,1683.998555,0.00527,0.12454557855000001,15,1,2,1.10645,1.024,5734.0,4.36051,42.65389,0.26094
160931,63656700,308.6803546,38.4877748787,13.469,5.387534,1686.411108,0.15867,0.19987751139999999,15,1,2,1.15812,1.02,5703.32,4.31916,39.34803,0.31915
160932,63656796,308.660799185,38.5161552199,10.997,5.388962,1686.403847,0.23595,0.20133162032,15,1,2,,,,,47.21642,0.33478
160935,63656831,308.618140315,38.5391231572,10.706,5.384678,1686.431203,0.02409,0.18490984252,15,1,2,,,,,33.06667,0.27303
160938,63657155,308.688800963,38.5776370233,12.8109,0.402794,1684.077461,0.01847,0.08914234014,15,1,2,1.98647,1.6,7165.0,4.04602,45.49256,0.0495
160954,63657802,308.635743096,38.8510196834,12.4163,1.097239,1684.569762,0.07153,0.20698316496000002,15,1,2,2.11339,2.09,8431.0,4.10826,16.42314,-0.07402
160957,63657854,308.615277412,38.8584201103,11.7283,1.097239,1684.570173,0.18296,0.20869485780000002,15,1,2,2.3881,1.81,7702.0,3.93964,18.62211,-0.12542
160958,63657871,308.712892443,38.8701251574,12.0474,1.097239,1684.56754,0.32573,0.17627144535,15,1,2,1.87336,2.27,8995.0,4.24885,16.29406,0.02039
160989,63658820,308.674945387,39.3631135387,12.3174,3.594044,1687.207435,0.28641,0.44124078188,15,1,2,1.24052,1.25,6332.0,4.34777,118.42161,0.44613
160990,63658823,308.568629546,39.3829053315,13.3151,3.594044,1687.204559,0.12388,0.43150092263999995,15,1,2,1.3818,1.0,5641.0,4.15718,92.75263,0.45221
160992,63658837,308.680731169,39.4058153088,13.0562,3.594044,1687.206059,0.57963,0.42758341468,15,1,2,2.47189,1.9,7924.0,3.93076,114.50359,0.44784
160993,63658857,308.577123322,39.4104759312,12.2098,3.594044,1687.206998,0.32098,0.43983910472,15,1,2,1.13908,1.19,6197.0,4.4005,118.23737,0.44848
161006,63659258,308.704289795,39.561887946,13.0437,0.1646,1683.843578,0.00554,0.04198123,15,1,2,1.22649,2.06,8331.21,4.57461,18.36236,-0.24833
161013,63659808,308.59986128,39.705140633,13.234,5.598522,1688.226183,0.00052,0.1629169902,15,1,2,5.95289,,5456.0,,10.64281,0.21108
161030,63660628,308.687460513,40.0510125407,11.9488,13.31563,1694.037967,0.86317,0.17310319,15,1,2,1.45612,1.11,6008.25,4.15699,105.9868,0.21917
161031,63660660,308.583705088,40.0566388704,13.4599,13.905063,1692.245979,0.07566,0.52686283707,15,1,2,1.46774,1.98,8117.2,4.40143,16.935,0.23234
161052,63736816,308.690191,40.392406,11.773,4.823487,1684.203292,0.01916,0.27503522874,15,1,2,,,,,55.13131,0.39021
161053,63736835,308.598146464,40.3985722214,12.137,4.827185,1684.184362,0.06969,0.2762115257,15,1,2,,,,,72.07955,0.39281
161064,63737359,308.593747,40.504719,13.254,10.226267,1683.925874,0.0043,0.15891618918,15,1,2,,,5993.29,,11.09525,0.20703
161065,63737391,308.696871255,40.508173156,12.7092,0.361822,1684.001349,0.00601,0.06370238131999999,15,1,2,2.17019,,5114.0,,11.2789,0.02002
161078,63738023,308.692762839,40.6796094958,11.2443,1.419461,1683.846059,0.02777,0.18162003495,15,1,2,1.58686,1.022,5725.0,4.04644,92.74581,0.4504
161084,63738406,308.58659307,40.7729638645,12.9656,12.968676,1694.741681,0.00181,0.1160696502,15,1,2,2.01459,1.01,5685.0,3.83402,9.91903,0.16611
161087,63738553,308.671628931,40.7923907162,10.9991,0.877794,1684.140423,0.00076,0.12885138126,15,1,2,1.95837,1.852,7806.0,4.12192,19.60265,0.12317
161088,63738591,308.670185,40.801887,11.601,0.877794,1684.152049,0.0027,0.1177121754,15,1,2,,,,,14.30814,0.1815
161090,63738630,308.590467859,40.8221890899,11.379,0.2146,1683.822976,0.00924,0.10238351400000001,15,1,2,1.85631,2.2,8765.0,4.24319,66.77346,-0.89487
161092,63738655,308.671028991,40.8379836311,11.0783,0.2146,1683.828657,0.00482,0.10202084,15,1,2,5.12341,,9911.0,,50.02818,-1.65071
161093,63738666,308.686319176,40.8629808914,8.7829,0.429183,1683.824353,0.0756,0.08217566901,15,1,2,63.0474,,3608.0,,23.60059,-0.1204
161094,63738668,308.607047899,40.8630795271,13.2863,0.429183,1684.03912,0.00693,0.08817993918,15,1,2,7.97883,,3890.0,,26.7628,-0.09666
161096,63738706,308.632652436,40.8919410111,13.1571,0.2146,1683.822966,0.00973,0.10612399200000001,15,1,2,,,,,95.69284,-1.13218
161102,63739081,308.678938714,40.9406734522,13.0036,1.036128,1683.824152,0.00054,0.19238824704,15,1,2,24.0633,,4021.0,,15.82502,0.20178
161207,63744621,308.814709104,41.7865294882,12.6961,1.566683,1684.353697,0.09121,0.20587781303,15,1,2,1.33129,1.2,6225.0,4.2687,18.40368,0.08817
161208,63744647,308.790255028,41.7771277222,10.5149,0.391683,1684.012908,0.00151,0.16802809017,15,1,2,10.39,,6149.0,,45.19792,-0.58857
161237,63746218,308.741723667,41.4643760413,13.1473,1.088211,1684.477181,0.00156,0.2016454983,15,1,2,8.91881,,3559.0,,12.00632,0.15459
161240,63746287,308.818135043,41.4353384654,13.1996,0.078489,1683.711622,0.04494,0.00578856375,15,1,2,1.05688,1.95,8058.0,4.68005,10.65104,0.21525
161241,63746330,308.743259305,41.4265777678,12.5975,0.409044,1683.75182,0.01426,0.04530980388,15,1,2,7.92627,,4491.0,,12.64963,0.16719
161242,63746337,308.728586115,41.422546795,13.1021,0.409044,1683.752595,0.00666,0.04583747064,15,1,2,11.3954,,5723.0,,12.42614,0.18173
161243,63746374,308.75304731,41.4184883948,12.8865,0.078489,1683.711601,0.02069,0.00554838741,15,1,2,13.3076,,3587.0,,11.80607,0.20224
161252,63746568,308.864622963,41.2916931984,13.0429,7.799189,1686.690336,0.00206,0.07229848203,15,1,2,1.01031,1.12,6032.0,4.47838,10.66988,0.19636
161270,63747494,308.813813959,41.1626450571,13.4202,12.736568,1695.929116,0.00591,0.13220557584,15,1,2,3.69213,,5397.0,,13.42074,0.23728
161273,63747608,308.773765927,41.0975171925,13.0904,1.841683,1685.513035,0.00773,0.13387193727000002,15,1,2,10.168,,3746.0,,15.07396,0.28862
161274,63747631,308.76606652,41.0875464804,13.2212,1.842378,1685.500688,0.00554,0.14053659384,15,1,2,1.05442,0.99,5614.19,4.38767,17.78478,0.34597
161275,63747647,308.823241663,41.0757536706,13.0545,13.103225,1688.031718,0.01135,0.218037664,15,1,2,1.35318,1.95,8041.54,4.46539,18.01811,0.24772
161276,63747698,308.743139759,41.0505714591,11.8309,6.563747,1687.981152,0.05469,0.28696701884000003,15,1,2,1.28356,1.206,6234.84,4.30258,93.29386,0.44594
161277,63747703,308.818438088,40.9841678455,11.4678,6.571186,1687.96014,0.06882,0.27980109988,15,1,2,1.43074,1.52,6962.0,4.30879,73.30291,0.39879
161278,63747735,308.779769186,40.9841404203,12.0799,6.563747,1687.973037,0.06507,0.26314061723000004,15,1,2,,,,,61.31344,0.43017
161297,63748979,308.821087819,40.7047996878,13.2043,0.85835,1684.482841,0.00653,0.2751612595,15,1,2,2.76478,1.91,7953.0,3.83578,19.61058,0.41229
161320,63750660,308.85615516,40.4240477804,12.7378,0.125711,1683.720721,0.00666,0.02450358812,15,1,2,1.41099,1.31,6457.8,4.25629,14.366,0.04963
161322,63750765,308.805031829,40.4158530466,12.9516,1.741683,1684.876217,0.10921,0.37791037734000005,15,1,2,2.28381,1.48,6850.0,3.89101,206.5835,0.42196
161323,63750786,308.72630781,40.3975439498,13.271,1.743072,1684.860065,0.00754,0.19557267839999998,15,1,2,2.90462,1.03,5756.0,3.52473,12.56132,0.23442
161345,63819640,308.861507344,40.1123666346,13.2649,0.996544,1684.46313,0.00061,0.20274687679999998,15,1,2,,,,,12.76364,0.47289
161348,63819872,308.790679347,39.9788090278,11.3363,2.142378,1685.561204,0.00028,0.21490193717999997,15,1,2,1.54025,1.83,7761.0,4.32533,12.19687,0.22727
161355,63820283,308.718217173,39.8934751285,7.89,4.678518,1688.316624,1.57339,0.39458620812,15,1,2,10.5851,,4991.0,,26.8009,0.15787
161356,63820329,308.809997338,39.8675592529,13.4332,4.691626,1685.888595,0.01275,0.33071271674,15,1,2,6.55724,,4641.0,,13.19679,0.40758
161369,63820693,308.806469459,39.731321993,12.3965,0.528489,1683.828622,0.00249,0.07041587435999999,15,1,2,0.804712,0.846,5064.0,4.55416,10.47838,0.06536
161392,63821889,308.789941861,39.4359779262,9.79046,3.056267,1686.138092,0.00085,0.17170108006,15,1,2,1.78221,1.487,6862.0,4.10846,9.30477,0.17013
161394,63821952,308.78835954,39.4165722537,12.367,6.115206,1689.202374,0.0569,0.27567348648,15,1,2,,,,,24.70887,0.26916
161395,63821964,308.756878045,39.40630968,11.7334,6.120282,1689.181083,0.09516,0.34181774969999995,15,1,2,,,,,73.32513,0.35526
161396,63821970,308.766915665,39.3951708844,11.2207,6.123668,1689.166691,0.05447,0.35106988644000003,15,1,2,12.7306,,4300.0,,97.70965,0.36814
161397,63822085,308.795664996,39.3871176064,12.6853,6.7512,1685.478435,0.02887,0.223397208,15,1,2,0.884137,0.952,5450.97,4.52367,17.13275,0.21384
161398,63822111,308.737503182,39.3735246938,11.7303,6.75506,1685.453179,0.12668,0.3413331818,15,1,2,3.73398,1.37,6579.0,3.43045,29.96073,0.41118
161431,63824227,308.833449774,38.982812469,12.8554,0.391683,1683.856206,0.01323,0.12018009488999999,15,1,2,1.07337,1.05,5818.52,4.39776,51.37473,0.48014
161449,63825440,308.797384066,38.7262867842,12.6532,0.787517,1683.84201,0.00191,0.11941120271,15,1,2,0.888852,0.991,5603.0,4.53648,12.64635,0.07408
161452,63825493,308.777552424,38.7028175393,13.2041,2.57085,1684.051628,0.00357,0.1635317685,15,1,2,1.37893,1.32,6475.02,4.27955,15.22949,0.22643
161455,63825581,308.730441226,38.6626530844,12.4921,2.572933,1684.025581,0.0119,0.24131538607,15,1,2,2.32752,1.71,7448.98,3.93728,24.79614,0.30421
161464,63826004,308.864306512,38.6003536666,12.7665,9.865817,1690.209995,0.11391,0.20964861125,15,1,2,1.19551,1.1,5991.0,4.32436,273.36914,0.40044
161465,63826040,308.821494745,38.5892736611,13.1669,9.869017,1690.202953,0.08315,0.20715066683,15,1,2,1.16023,0.96,5488.71,4.29125,177.91704,0.39194
161467,63826056,308.793564,38.582188,12.449,13.089211,1694.489939,0.00946,0.14188704724,15,1,2,,,,,24.62925,0.29717
161484,63826985,308.806815286,38.4107911519,13.325,2.78335,1684.503233,0.00152,0.0293086755,15,1,2,2.16872,1.42,6702.0,3.91795,9.37525,0.14542
161489,63827423,308.754608492,38.3823232587,12.5782,0.08335,1683.691799,0.04315,0.0008101619999999999,15,1,2,2.31415,1.1,5990.92,3.75068,25.92889,0.39978
161499,63827745,308.858905894,38.2328421142,12.0472,0.893072,1683.719328,0.00229,0.25695467584,15,1,2,9.07641,,5660.0,,24.41262,0.50383
161527,63828829,308.812391368,37.954535875,11.969,0.2646,1683.948503,0.00468,0.022125852,15,1,2,,,,,12.56063,0.227
161532,63829053,308.768684102,37.9241790188,12.9358,1.963211,1684.649215,0.00233,0.28645211701,15,1,2,1.81089,1.08,5924.0,3.95571,17.58305,0.31866
161533,63829092,308.817861,37.91811,12.626,0.490294,1683.67828,0.00174,0.41289618916,15,1,2,,,,,54.95742,0.39046
161535,63829168,308.795166251,37.9014289918,10.5019,1.563211,1683.970045,0.00378,0.19332230437,15,1,2,,,,,9.81533,0.09
161541,63829562,308.775405852,37.8731700879,13.135,0.497933,1684.151594,0.0064,0.057262295000000005,15,1,2,1.68097,2.19,8725.0,4.32739,11.13853,0.10479
161545,63829741,308.728217978,37.8367823177,10.9913,0.79585,1684.234144,0.00046,0.09624214049999999,15,1,2,3.07844,1.35,6547.0,3.59174,9.22832,0.14281
161551,63829965,308.74280431,37.7805987443,12.558,1.02085,1684.352928,0.00297,0.252823711,15,1,2,1.03988,1.029,5751.33,4.41651,18.33792,0.18911
161581,63831362,308.725306589,37.4831395613,13.4248,0.877794,1684.135173,0.00279,0.17082749034,15,1,2,2.64847,1.01,5669.0,3.5964,30.56206,0.42815
161603,63832049,308.814685476,37.3460870691,12.4599,8.198127,1687.895069,0.00199,0.10059101828999999,15,1,2,1.53779,1.57,7071.0,4.26017,9.23799,0.20947
161628,63832992,308.753332598,37.1823820307,11.4544,13.996462,1694.505522,0.00232,0.23542049084000002,15,1,2,1.46565,1.471,6820.0,4.27362,9.91102,0.31824
161637,63833277,308.781577762,37.1048784927,12.7433,0.340294,1683.992477,0.04676,0.17006192650000002,15,1,2,1.88842,2.39,9409.0,4.26427,62.4575,-1.31319
161638,63833285,308.865538206,37.0987538499,12.5457,0.340294,1684.014933,0.00082,0.056209762919999996,15,1,2,6.58278,,7436.42,,16.72413,-0.05207
161644,63833483,308.740099307,37.0018841521,12.1952,0.303489,1683.967336,0.00798,0.05437612413,15,1,2,1.6556,1.42,6691.0,4.15244,15.06229,-0.08262
161646,63833511,308.837016199,36.9878178582,11.193,0.303489,1683.968335,0.00645,0.041046887250000004,15,1,2,,,3298.0,,15.32992,-0.01059
161649,63833600,308.761088998,36.9717986704,13.1021,13.05659,1694.562734,0.00746,0.12704062070000002,15,1,2,11.908,,4520.0,,21.81401,0.16915
161663,63834214,308.817679674,36.8759895027,13.3769,0.455572,1683.934663,0.00355,0.04606744064,15,1,2,12.9664,,5049.0,,10.18918,0.22843
161666,63834343,308.744385534,36.8578152582,12.4516,1.113905,1683.785432,0.00747,0.15154677525,15,1,2,,,,,25.97934,0.25861
161667,63834389,308.81006964,36.8546720342,13.2704,1.113211,1683.800286,0.15636,0.20892744048,15,1,2,1.27422,1.1,5993.0,4.26897,159.79092,0.3876
161668,63834423,308.732777771,36.8532380189,11.9625,1.113211,1683.800552,0.4647,0.20139100201,15,1,2,5.53506,,4679.0,,169.97226,0.39397
