time, circaper5, circaper0
2804.3269,0.99751211,0.99706112
2804.3473,1.0070136,0.99703829
2804.3678,0.99707987,0.99635182
2804.3882,0.99798454,0.99693365
2804.4086,0.99828953,0.99639971
2804.4291,0.99807648,0.99629106
2804.4495,0.99786861,0.99610056
2804.4699,0.99896388,0.99670525
2804.4904,0.99870457,0.99630205
2804.5108,0.9980465,0.99623255
2804.5312,0.99805903,0.99637244
2804.5517,0.99775401,0.99588346
2804.5925,0.99688868,0.99630181
2804.6129,0.99753778,0.99698839
2804.6334,0.9981869,0.99665047
2804.6538,0.99856186,0.99666607
2804.6742,0.99789444,0.99677747
2804.6947,0.99775187,0.99673689
2804.7151,0.99992989,0.99710274
2804.7355,0.99775842,0.99608576
2804.756,0.99777938,0.99629516
2804.7764,0.99781084,0.99622917
2804.7968,0.99809159,0.9958563
2804.8377,0.99715965,0.99589319
2804.8581,0.99840703,0.99626952
2804.8786,0.99785682,0.99665426
2804.899,0.99784487,0.99627134
2804.9194,0.99903687,0.99673865
2804.9399,0.99771449,0.99627583
2804.9603,0.9990476,0.99663609
2804.9807,0.9965802,0.99572883
2805.0011,0.99805589,0.99650115
2805.0216,0.99863975,0.99631342
2805.042,0.9980709,0.99619417
2805.0829,0.9987506,0.99650526
2805.1033,0.99853132,0.99665714
2805.1237,0.99883537,0.99670533
2805.1442,0.99830424,0.99621237
2805.1646,0.99722627,0.99636246
2805.185,0.99882997,0.99682881
2805.2055,0.99803181,0.99639951
2805.2259,0.99857271,0.99653354
2805.2463,0.9978861,0.99635135
2805.2668,0.99841362,0.99643571
2805.2872,0.99830671,0.99639778
2805.3281,0.99767,0.9964072
2805.3485,1.0006334,0.99667014
2805.3689,0.99816421,0.9962297
2805.3894,0.9982584,0.99605933
2805.4098,0.99799773,0.99617499
2805.4302,0.9983145,0.99626336
2805.4506,0.99776142,0.99634042
2805.4711,0.99850406,0.9960391
2805.4915,0.99770405,0.99610264
2805.5119,0.998067,0.99636421
2805.5324,0.99772849,0.99566884
2805.5732,0.99691797,0.99585042
2805.5937,0.99851639,0.99650463
2805.6141,0.99720889,0.99601303
2805.6345,0.99749298,0.99618993
2805.655,0.99716329,0.99596191
2805.6754,0.99799464,0.99623446
2805.6958,0.9988642,0.99710731
2805.7163,0.99838389,0.99649495
2805.7367,0.99757146,0.99601508
2805.7571,0.99753242,0.99603783
2805.7776,0.99853451,0.99599159
2805.8184,0.99808601,0.9963675
2805.8389,0.99829629,0.99645513
2805.8593,0.99919399,0.99606563
2805.8797,0.9969566,0.99575066
2805.9001,0.99771105,0.99643321
2805.9206,0.99830656,0.99609744
2805.941,0.99756938,0.99614046
2805.9614,0.99739839,0.99598245
2805.9819,0.99699692,0.99556489
2806.0023,0.99777945,0.99561089
2806.0227,0.99756925,0.99592455
2806.0636,0.99893422,0.9959676
2806.084,0.99809647,0.99513677
2806.1045,0.99764073,0.99607918
2806.1249,0.99616104,0.99519024
2806.1453,0.99757659,0.99552237
2806.1658,0.99830533,0.99573961
2806.1862,0.99804683,0.99587449
2806.2066,0.99820044,0.99515116
2806.2271,0.99774626,0.99588267
2806.2475,1.0003722,0.99825157
2806.2679,0.99800852,0.99578385
2806.2883,0.99719704,0.99550747
2806.3088,0.99789106,0.99627722
2806.3292,0.99759881,0.99533387
2806.3496,0.9979175,0.99582743
2806.3701,0.99789594,0.99544388
2806.3905,0.99839528,0.99634773
2806.4109,0.99861445,0.99605016
2806.4314,0.99784884,0.99603594
2806.4518,0.99734115,0.99511452
2806.4722,0.99732218,0.99582651
2806.4927,0.99889863,0.99588903
2806.5131,0.99798897,0.99559496
2806.554,0.99882677,0.99584589
2806.5744,0.99896342,0.99598803
2806.5948,0.99806246,0.99559176
2806.6153,0.99716879,0.99577037
2806.6357,0.99837585,0.99665931
2806.6561,0.99753941,0.99582573
2806.6766,0.99829008,0.99587094
2806.697,0.9978486,0.99583324
2806.7174,0.99790204,0.99590036
2806.7378,0.99853152,0.99577351
2806.7583,0.99777735,0.99621737
2806.7991,0.99739958,0.99555001
2806.8196,0.99856222,0.99622695
2806.84,0.9980881,0.99578436
2806.8604,0.99826671,0.99611458
2806.8809,1.0011984,0.99592655
2806.9013,0.99816083,0.9960721
2806.9217,0.99791186,0.99574346
2806.9422,0.99745168,0.99580195
2806.9626,0.99805495,0.99606674
2806.983,0.99769127,0.99575644
2807.0035,0.99854001,0.99504597
2807.0443,0.99819921,0.99648891
2807.0648,0.99853879,0.99632807
2807.0852,0.9975045,0.995626
2807.1056,0.99827494,0.99601903
2807.1261,0.99856893,0.99635906
2807.1465,1.0001148,0.99607479
2807.1669,0.99811109,0.99562701
2807.1873,0.99743118,0.9956227
2807.2078,0.99888062,0.99641226
2807.2282,0.99847875,0.99564038
2807.2486,0.99827063,0.99574461
2807.2895,0.99819929,0.99574204
2807.3099,0.99880766,0.99635665
2807.3304,0.99755619,0.99574613
2807.3508,0.99919235,0.99613545
2807.3712,0.99775242,0.99606547
2807.3917,0.99956636,0.99659085
2807.4121,0.99729909,0.99577391
2807.4325,0.99929374,0.99627841
2807.453,0.99872471,0.99550559
2807.4734,0.99810666,0.99555744
2807.4938,0.99809585,0.99542749
2807.5347,0.99983224,0.99632403
2807.5551,0.99994978,0.99603599
2807.5755,0.99848125,0.99516513
2807.596,0.99776903,0.99586994
2807.6164,0.99940703,0.99649962
2807.6368,0.99891081,0.99572408
2807.6573,0.9972992,0.99547349
2807.6777,0.99830458,0.99608104
2807.6981,0.99858342,0.99601501
2807.7186,0.99763902,0.99582227
2807.739,0.99860951,0.99581159
2807.7799,0.99831923,0.99605294
2807.8003,0.99839913,0.99639196
2807.8207,0.99915297,0.99626268
2807.8412,0.99765948,0.99543909
2807.8616,0.99817598,0.9952375
2807.882,0.9988561,0.99585512
2807.9025,0.9987067,0.99587063
2807.9229,0.99964345,0.99620317
2807.9433,0.99867313,0.9956088
2807.9638,0.99875539,0.9957623
2807.9842,0.99874423,0.99552969
2808.025,1.0024202,0.99554016
2808.0455,0.99880188,0.99614345
2808.0659,0.99724596,0.99551454
2808.0863,0.99814537,0.99542717
2808.1068,0.99923416,0.99582523
2808.1272,0.99926258,0.99614421
2808.1476,0.99847532,0.99612519
2808.1681,0.99935055,0.99595929
2808.1885,0.99829522,0.99528202
2808.2089,0.99762777,0.99565446
2808.2294,0.9989772,0.99599928
2808.2702,0.99782421,0.99556125
2808.2907,0.99836973,0.99512675
2808.3111,0.99920904,0.99560074
2808.3315,0.99862206,0.99560303
2808.352,1.0002328,0.99600353
2808.3724,0.99947816,0.99617075
2808.3928,0.99976966,0.99591576
2808.4133,0.99809744,0.99543457
2808.4337,0.99714836,0.99499391
2808.4541,0.99950212,0.99600313
2808.4745,0.99941754,0.99645568
2808.5154,0.99935918,0.99461839
2808.5358,0.9991327,0.99508223
2808.5563,0.99908775,0.99643772
2808.5767,0.99940054,0.99591542
2808.5971,0.99766529,0.99479943
2808.6176,0.99999785,0.99551907
2808.638,0.99723432,0.99515469
2808.6584,0.99694373,0.99496549
2808.6789,0.99782808,0.99525803
2808.6993,0.99856926,0.99486079
2808.7197,0.99757895,0.9954345
2808.7402,0.99805701,0.994582
2808.7606,0.997939,0.9955311
2808.781,0.9984658,0.99550451
2808.8015,0.99832316,0.99462383
2808.8219,0.99915069,0.99526095
2808.8423,0.99842369,0.99520697
2808.8628,0.99835617,0.99560247
2808.8832,0.99921812,0.99550857
2808.9036,0.99885497,0.99580063
2808.924,0.99899157,0.99592595
2808.9445,0.99948671,0.99603393
2808.9649,0.99939543,0.99581457
2809.0058,0.99971516,0.99579154
2809.0262,0.99812128,0.99484323
2809.0466,0.99985296,0.99510811
2809.0671,0.99898036,0.9944836
2809.0875,0.99925096,0.99491704
2809.1079,0.99981626,0.99575835
2809.1284,0.99881417,0.99543338
2809.1488,1.0002673,0.99614588
2809.1692,0.99721249,0.99461495
2809.1897,0.99846216,0.99487262
2809.2101,0.99752421,0.99467827
2809.2305,0.99758038,0.99528891
2809.251,0.99976062,0.99584176
2809.2714,0.99817857,0.99534548
2809.2918,0.99923143,0.99518463
2809.3123,0.9992404,0.99519669
2809.3327,0.99935008,0.9954923
2809.3531,0.99866841,0.99570111
2809.3735,0.99989932,0.99511551
2809.394,0.99941512,0.99518879
2809.4144,0.99889438,0.99524211
2809.4348,0.99824604,0.99435366
2809.4553,0.9990691,0.9951085
2809.4961,0.9980466,0.99467008
2809.5166,0.99984414,0.9950589
2809.537,1.000105,0.99569856
2809.5574,1.0003579,0.99604072
2809.5779,0.99852376,0.99508992
2809.5983,0.9990443,0.99507754
2809.6187,0.99811805,0.99503358
2809.6392,0.9992856,0.99526818
2809.6596,0.99944208,0.99491561
2809.68,0.99840804,0.99464738
2809.7005,0.99896711,0.99565619
2809.7413,0.99832511,0.99511797
2809.7617,0.99828276,0.9952198
2809.7822,0.99852526,0.99483351
2809.8026,0.99938749,0.99549743
2809.823,0.99850879,0.99540305
2809.8435,0.99962671,0.99539933
2809.8639,0.99933639,0.995342
2809.8843,0.99866899,0.99480061
2809.9048,0.99907774,0.99501416
2809.9252,0.99808968,0.99473266
2809.9456,0.99925025,0.9954186
2810.0069,0.99757649,0.99534629
2810.0274,0.99971954,0.99563677
2810.0478,0.99861203,0.99503978
2810.0682,0.99805011,0.99488685
2810.0887,0.99833595,0.99480668
2810.1091,0.99958386,0.99559201
2810.1295,0.99844675,0.99522814
2810.15,0.99877458,0.99517776
2810.1704,0.99917624,0.99452547
2810.1908,0.99869847,0.99456581
2810.2112,0.99832046,0.99576485
2810.2317,0.99942675,0.9961171
2810.2521,0.99936902,0.99599123
2810.2725,0.9989377,0.99598733
2810.293,0.99755574,0.99529884
2810.3134,0.99851941,0.99598646
2810.3338,0.99721662,0.99505968
2810.3543,0.99972527,0.99569242
2810.3747,0.99973449,0.99556525
2810.3951,0.99917431,0.99513474
2810.4156,0.9989924,0.99571899
2810.436,0.99912214,0.99528496
2810.4564,0.99864675,0.9955697
2810.4769,0.99922842,0.99574213
2810.4973,0.99850291,0.99494433
2810.5177,1.0002921,0.99552766
2810.5382,0.99863125,0.99547478
2810.5586,0.99935074,0.99561708
2810.579,0.99748171,0.99461344
2810.5995,0.9984204,0.99461073
2810.6199,0.99798902,0.99472952
2810.6403,0.99829917,0.99503039
2810.6607,0.99824763,0.99488394
2810.6812,0.99790824,0.9947891
2810.722,0.99701705,0.99511901
2810.7425,0.99759743,0.99474864
2810.7629,0.99796867,0.99519388
2810.7833,0.99912461,0.99567479
2810.8038,0.99964276,0.99571578
2810.8242,0.99775333,0.99490009
2810.8446,0.99852544,0.99519978
2810.8651,0.99779223,0.99479843
2810.8855,0.99837573,0.99558471
2810.9059,0.99793293,0.99551558
2810.9264,0.99866915,0.99510781
2810.9672,0.99845909,0.99517173
2810.9877,0.99854349,0.99505076
2811.0081,0.99694186,0.99482857
2811.0285,0.99741407,0.99455954
2811.049,0.9975551,0.99468071
2811.0694,0.9975763,0.99483814
2811.0898,0.99675583,0.99427981
2811.1102,0.99833461,0.99508769
2811.1307,0.99800936,0.99472897
2811.1511,0.9981449,0.99496822
2811.1715,0.99728218,0.99480842
2811.2124,0.9970496,0.99497476
2811.2328,0.99905543,0.99496369
2811.2533,0.99736778,0.99498577
2811.2737,0.99815778,0.99493158
2811.2941,0.99791757,0.99504189
2811.3146,0.99709385,0.99502469
2811.335,0.99819273,0.99491997
2811.3554,0.99796362,0.99497368
2811.3759,0.99717514,0.99433947
2811.3963,0.9980187,0.9950033
2811.4167,0.99550494,0.99397246
2811.4372,0.99728735,0.99476113
2811.4576,0.99827471,0.99506099
2811.478,0.99813978,0.99526986
2811.4985,0.99753029,0.99492558
2811.5189,0.99757281,0.9949129
2811.5393,0.99751918,0.99463773
2811.5597,0.9969306,0.99472303
2811.5802,0.99674542,0.99453867
2811.6006,0.9974359,0.99479996
2811.621,0.99820537,0.99459789
2811.6415,0.99621122,0.99484752
2811.6619,0.99787528,0.99490715
2811.7028,0.9967506,0.99412834
2811.7232,0.99712501,0.99460092
2811.7436,0.99897188,0.99466434
2811.7641,0.99764921,0.99469774
2811.7845,0.99760855,0.99452647
2811.8049,0.99660393,0.99418644
2811.8254,0.99699741,0.99430984
2811.8458,0.99651929,0.99383423
2811.8662,0.99624568,0.99430739
2811.8867,0.99774048,0.99459658
2811.9071,0.99690941,0.99450241
2811.948,0.99758882,0.99394417
2811.9684,0.99699999,0.99410122
2811.9888,0.99615192,0.99392037
2812.0092,1.0038363,0.99900735
2812.0297,0.99630023,0.99355911
2812.0501,0.99811939,0.99415324
2812.0705,0.99667385,0.99366214
2812.091,0.9968313,0.99421092
2812.1114,0.99715771,0.99393836
2812.1318,0.99591473,0.99379164
2812.1523,0.99749514,0.99399031
2812.1931,0.99797281,0.99472155
2812.2136,0.99584873,0.99453431
2812.234,0.99755395,0.99430985
2812.2544,0.99783845,0.99427306
2812.2749,0.99575852,0.99348883
2812.2953,0.99777883,0.99477004
2812.3157,0.99653374,0.99399063
2812.3362,0.99712946,0.99441057
2812.3566,0.99617241,0.99411234
2812.377,0.99657924,0.99482431
2812.3975,0.99604301,0.9940013
2812.4179,0.99711545,0.99440527
2812.4383,0.99659581,0.99458003
2812.4587,0.99639948,0.9944421
2812.4792,0.99710631,0.99434463
2812.4996,0.99581627,0.99366987
2812.52,0.99749342,0.99484788
2812.5405,0.9964821,0.99401081
2812.5609,0.99709216,0.99458331
2812.5813,0.99763671,0.99446118
2812.6018,0.99581826,0.99407323
2812.6222,0.99762258,0.99448355
2812.6426,0.9975348,0.99477517
2812.6835,0.99761146,0.99403728
2812.7039,0.99622492,0.99430897
2812.7244,0.99640116,0.99410219
2812.7448,0.99565869,0.99374012
2812.7652,0.99588586,0.99372327
2812.7857,0.99589148,0.99372582
2812.8061,0.99667262,0.994107
2812.8265,0.99733614,0.99461009
2812.847,0.99802799,0.9949342
2812.8674,0.99730768,0.9944948
2812.8878,0.99678305,0.9944161
2812.9082,0.99720125,0.99491837
2812.9287,0.99805965,0.99432171
2812.9491,0.99632281,0.99386673
2812.9695,0.99672873,0.99432796
2812.99,0.99593717,0.99413049
2813.0104,0.99635619,0.99409073
2813.0308,0.99758836,0.99443025
2813.0513,0.9972762,0.99442525
2813.0717,0.99569756,0.99407017
2813.0921,0.99718683,0.99479023
2813.1126,0.99642632,0.99472355
2813.133,0.99546092,0.99391613
2813.1739,0.99608279,0.99367055
2813.1943,0.99538601,0.99436214
2813.2147,0.99628108,0.99416516
2813.2352,0.99814449,0.99433637
2813.2556,0.99658377,0.99453482
2813.276,0.99601374,0.99440151
2813.2965,0.99751273,0.99481976
2813.3169,0.99531073,0.99419638
2813.3373,0.99587812,0.99416775
2813.3577,0.99632227,0.99558969
2813.3782,0.99580525,0.99395453
2813.419,0.9965868,0.99457654
2813.4395,1.0004263,0.99564124
2813.4599,0.99467697,0.99398309
2813.4803,0.99800791,0.99572537
2813.5008,0.99785533,0.9946939
2813.5212,0.99603105,0.99454851
2813.5416,0.99626557,0.99381074
2813.5621,0.99735016,0.99463297
2813.5825,0.99650736,0.99440012
2813.6029,0.9964039,0.99425877
2813.6234,0.99674606,0.99467161
2813.6642,0.99731309,0.99386405
2813.6847,0.99674243,0.99350816
2813.7051,0.99623109,0.99403355
2813.7255,0.9975413,0.99364897
2813.746,0.99695494,0.99438504
2813.7664,0.99556871,0.99381542
2813.7868,0.99627802,0.99486412
2813.8072,0.99839734,0.99475719
2813.8277,0.99747095,0.99403565
2813.8481,0.99660254,0.99477269
2813.8685,0.99641611,0.99439377
2813.9094,0.99654999,0.99507743
2813.9298,0.99580965,0.99465818
2813.9503,0.99651114,0.99473824
2813.9707,0.99636705,0.99481007
2813.9911,0.99687117,0.99461444
2814.0116,0.99620387,0.99447192
2814.032,0.99778212,0.99541757
2814.0524,0.99642142,0.99453231
2814.0729,0.99721585,0.9947208
2814.0933,0.99686885,0.99481665
2814.1137,0.99741431,0.99421463
2814.1342,0.9961722,0.99473767
2814.1546,0.99751813,0.99506034
2814.175,0.99640179,0.99508887
2814.1955,0.99563906,0.99462492
2814.2159,0.99501455,0.99420273
2814.2363,0.99486428,0.99367837
2814.2567,0.99459474,0.99374893
2814.2772,0.99510851,0.99404955
2814.2976,0.99711856,0.99452772
2814.318,0.9964118,0.9940223
2814.3385,0.99625583,0.99428575
2814.3589,0.99716604,0.99454041
2814.3998,0.99618723,0.99523653
2814.4202,1.008502,0.99502321
2814.4406,0.9953295,0.99399571
2814.4611,0.99633675,0.994393
2814.4815,0.99763171,0.99438072
2814.5019,0.99683799,0.99451696
2814.5224,0.99679641,0.99445796
2814.5428,0.99754035,0.99466416
2814.5632,0.99829002,0.99431972
2814.5837,0.99767718,0.99442405
2814.6041,0.9966176,0.99431319
2814.645,0.99650917,0.99589279
2814.6654,0.99706032,0.99560849
2814.6858,0.99712905,0.99535054
2814.7062,0.99746967,0.99512566
2814.7267,0.99775317,0.99492681
2814.7471,0.99728062,0.99540063
2814.7675,0.99680912,0.99475346
2814.788,0.99753642,0.99444303
2814.8084,0.99723327,0.99509404
2814.8288,0.99826676,0.9956953
2814.8493,0.99718873,0.99533422
2814.8901,0.99687923,0.99488623
2814.9106,0.99799697,0.99570875
2814.931,0.99773826,0.99522814
2814.9514,0.99779993,0.99540641
2814.9719,0.99830335,0.99520329
2814.9923,0.99740677,0.9945921
2815.0127,0.99852954,0.99539049
2815.0332,0.997438,0.99547473
2815.0536,0.99665361,0.99456383
2815.074,0.9987032,0.99559189
2815.0945,0.99762471,0.99498749
2815.1353,0.99618658,0.9949391
2815.1558,0.9972172,0.99550289
2815.1762,0.9975526,0.99498
2815.1966,0.99716927,0.99492318
2815.217,0.99836352,0.99515604
2815.2375,0.99760604,0.99524244
2815.2579,0.99796621,0.99509774
2815.2783,0.9980761,0.99503707
2815.2988,0.99686884,0.99409136
2815.3192,0.99727416,0.99460197
2815.3396,0.99742783,0.99432908
2815.3805,0.99741886,0.99485828
2815.4009,0.99735134,0.99486683
2815.4214,0.99667439,0.99485313
2815.4418,0.99725687,0.99483704
2815.4622,0.99623882,0.99424932
2815.4827,0.99855424,0.99530887
2815.5031,0.99746919,0.99455094
2815.5235,0.99799678,0.99466972
2815.544,0.99701745,0.99415384
2815.5644,0.99756707,0.99450121
2815.5848,0.99972827,0.99429691
2815.6257,0.99770779,0.99554634
2815.6461,0.9954166,0.99412057
2815.6665,1.0001886,0.99643774
2815.687,0.99744147,0.99499563
2815.7074,0.99604045,0.99431817
2815.7278,0.9978258,0.99441645
2815.7483,0.99778567,0.99487076
2815.7687,0.99691262,0.99408544
2815.7891,0.99732339,0.99442395
2815.8096,0.99757602,0.99430696
2815.83,0.99829077,0.99402781
2815.8913,0.99860781,0.99527364
2815.9117,0.99739607,0.99517465
2815.9322,0.99790984,0.99486202
2815.9526,0.99738657,0.99495473
2815.973,0.99829612,0.99493761
2815.9935,0.99727945,0.9943615
2816.0139,0.99716378,0.99437922
2816.0343,0.99905788,0.99532325
2816.0548,0.99842079,0.99499361
2816.0752,0.99724303,0.99420621
2816.116,0.99752138,0.99425753
2816.1365,0.99745815,0.99472713
2816.1569,0.99651672,0.99345874
2816.1773,0.99693849,0.99402524
2816.1978,0.99831761,0.99468004
2816.2182,0.99746949,0.99429469
2816.2386,0.9964965,0.99402363
2816.2591,0.9970219,0.99370862
2816.2795,0.99929768,0.99637215
2816.2999,0.99943331,0.99427791
2816.3204,0.99815378,0.99440655
2816.3612,0.9982315,0.99334052
2816.3817,0.99692561,0.99377541
2816.4021,0.99761223,0.99406502
2816.4225,0.99633179,0.99351244
2816.443,0.99621397,0.99383061
2816.4634,0.99668678,0.99372952
2816.4838,0.99636731,0.99373084
2816.5043,0.99724078,0.99377069
2816.5247,0.99814507,0.99436905
2816.5451,0.99658343,0.99397477
2816.5655,0.99678506,0.99375891
2816.6064,0.99768192,0.99412503
2816.6268,0.99652415,0.99382832
2816.6473,0.99792628,0.99405248
2816.6677,0.99733925,0.99407549
2816.6881,0.99624318,0.9935405
2816.7086,0.99703737,0.99375297
2816.729,0.99746741,0.99370308
2816.7494,0.99720276,0.99367927
2816.7699,0.99638716,0.9938114
2816.7903,0.99723254,0.9939391
2816.8107,0.99745207,0.99429106
2816.8516,0.9977261,0.99367869
2816.872,0.99742732,0.99381029
2816.8925,0.99672993,0.99396108
2816.9129,0.99667984,0.99349343
2816.9333,0.99812952,0.9941852
2816.9538,0.99643394,0.9941338
2816.9742,0.99724093,0.99431432
2816.9946,0.99734085,0.99408857
2817.0151,0.99733261,0.9942387
2817.0355,0.99739176,0.99431676
2817.0559,0.99667762,0.99361065
2817.0968,0.99641034,0.99401565
2817.1172,0.99810662,0.99381612
2817.1376,0.99792327,0.99443478
2817.1581,0.99789071,0.99449586
2817.1785,0.99868063,0.99453555
2817.1989,0.99652378,0.99432359
2817.2194,0.9969989,0.9939815
2817.2398,0.99816504,0.99427483
2817.2602,0.99754984,0.99393914
2817.2807,0.99652749,0.99294053
2817.3011,0.99832105,0.99424886
2817.342,0.99770307,0.99415429
2817.3624,0.99813076,0.99306442
2817.3828,0.99746715,0.99374038
2817.4033,0.99764656,0.99372036
2817.4237,0.9980775,0.99341041
2817.4441,0.9966919,0.99264911
2817.4646,0.99726655,0.99271136
2817.485,0.9971474,0.99276167
2817.5054,0.9992456,0.99461996
2817.5258,0.99767477,0.99354833
2817.5463,0.99690991,0.99297961
2817.5667,0.99824159,0.9936139
2817.5871,0.99838235,0.99467607
2817.6076,0.99733508,0.99383762
2817.628,0.99773836,0.99368895
2817.6484,0.99814681,0.99437934
2817.6689,0.99893964,0.99368123
2817.6893,0.99734757,0.99392667
2817.7097,0.99875207,0.99437484
2817.7302,0.99812835,0.99411077
2817.7506,0.99786218,0.99370883
2817.771,0.99783403,0.99397456
2817.7915,0.9981812,0.99451774
2817.8323,0.997929,0.9939268
2817.8528,0.99814866,0.993982
2817.8732,0.99773985,0.99341462
2817.8936,0.9979644,0.99377789
2817.9141,0.99790397,0.99377078
2817.9345,0.99937934,0.99466616
2817.9549,0.99832726,0.99405282
2817.9753,0.99869262,0.99454759
2817.9958,0.99749331,0.99358831
2818.0162,0.99801586,0.99436918
2818.0366,0.99743963,0.99362434
2818.0775,0.99929987,0.99354901
2818.0979,0.99713772,0.99346628
2818.1184,0.99711135,0.99275837
2818.1388,0.99864042,0.99317256
2818.1592,1.0011215,0.99365902
2818.1797,0.99922326,0.99288582
2818.2001,0.99778761,0.9936163
2818.2205,0.99881182,0.99397718
2818.241,0.99895323,0.99357247
2818.2614,0.99781179,0.99297487
2818.2818,0.99783429,0.993431
2818.3023,0.99780145,0.99343072
2818.3227,0.99851912,0.99329435
2818.3431,0.99823789,0.9940033
2818.3636,0.99866756,0.99420827
2818.384,0.99842339,0.9935716
2818.4044,0.99903343,0.99404844
2818.4249,0.99912023,0.99380006
2818.4453,0.99941339,0.99374084
2818.4657,0.99887536,0.99373443
2818.4861,0.99835285,0.99396542
2818.5066,0.99911464,0.99388591
2818.527,0.99862031,0.9936181
2818.5679,0.99841855,0.99326387
2818.5883,0.9987009,0.9931503
2818.6087,0.99958124,0.99407128
2818.6292,0.99803547,0.99278088
2818.6496,0.99954249,0.99425738
2818.67,0.99952258,0.99431972
2818.6905,0.99784225,0.99336614
