#             ID,KIC,Period,T0-2454900,Duration,Depth,DISP,KepMag,P1/P2,dT0/P,Pmatch(σ),Tmatch(σ),Dmatch(σ),"Sep("")",Chan0,Mod0,Out0,Row0,Col0,Chan1,Mod1,Out1,Row1,Col1,Chan2,Mod2,Out2,Row2,Col2,Chan3,Mod3,Out3,Row3,Col3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391.01,3858804,25.95068,107.8787,13.1767,0.00048,KOI,13.778,1,1,3.767,2.923,1,95.4,8,3,4,946,194,36,11,4,950,194,80,23,4,951,191,52,15,4,947,190
4908.01,3962684,25.95497,81.838,5.75,0.00015,KOI,13.956,1,-1,3.767,2.938,1,95.4,8,3,4,962,212,36,11,4,967,212,80,23,4,967,208,52,15,4,964,208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391.01,3858804,25.95068,107.8787,13.1767,0.00048,KOI,13.778,1,1,4.055,3.816,1,70.4,8,3,4,946,194,36,11,4,950,194,80,23,4,951,191,52,15,4,947,190
3276.01,3858879,25.95198,81.9245,18.96,0.002208,KOI,15.112,1,-1,4.055,3.928,1,70.4,8,3,4,946,212,36,11,4,950,212,80,23,4,951,208,52,15,4,947,208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391.01,3858804,25.95068,107.8787,13.1767,0.00048,KOI,13.778,1,1,4.064,3.827,1,65.2,8,3,4,946,194,36,11,4,950,194,80,23,4,951,191,52,15,4,947,190
003858884-sec,3858884,25.951931,81.92466,18.2494,0.3025,KEB,9.277,1,-1,4.064,3.941,1,65.2,8,3,4,935,206,36,11,4,940,207,80,23,4,940,203,52,15,4,937,203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391.01,3858804,25.95068,107.8787,13.1767,0.00048,KOI,13.778,1,1,4.064,3.939,1,91.8,8,3,4,946,194,36,11,4,950,194,80,23,4,951,191,52,15,4,947,190
3294.01,3858917,25.95193,81.9259,19.49,0.002719,KOI,14.691,1,-1,4.064,4.148,1,91.8,8,3,4,927,207,36,11,4,932,208,80,23,4,932,204,52,15,4,929,204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388.01,3858988,25.95152,81.929,19.26,0.00114,KOI,14.997,1,0,3.821,2.919,1,187.8,8,3,4,915,217,36,11,4,920,218,80,23,4,920,214,52,15,4,917,213
4908.01,3962684,25.95497,81.838,5.75,0.00015,KOI,13.956,1,0,3.821,2.919,1,187.8,8,3,4,962,212,36,11,4,967,212,80,23,4,967,208,52,15,4,964,208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388.01,3858988,25.95152,81.929,19.26,0.00114,KOI,14.997,1,0,4.292,3.755,1,123.2,8,3,4,915,217,36,11,4,920,218,80,23,4,920,214,52,15,4,917,213
3276.01,3858879,25.95198,81.9245,18.96,0.002208,KOI,15.112,1,0,4.292,3.755,1,123.2,8,3,4,946,212,36,11,4,950,212,80,23,4,951,208,52,15,4,947,208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388.01,3858988,25.95152,81.929,19.26,0.00114,KOI,14.997,1,0,4.317,3.764,1,90.4,8,3,4,915,217,36,11,4,920,218,80,23,4,920,214,52,15,4,917,213
003858884-sec,3858884,25.951931,81.92466,18.2494,0.3025,KEB,9.277,1,0,4.317,3.764,1,90.4,8,3,4,935,206,36,11,4,940,207,80,23,4,940,203,52,15,4,937,203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388.01,3858988,25.95152,81.929,19.26,0.00114,KOI,14.997,1,0,4.317,3.847,1,61.1,8,3,4,915,217,36,11,4,920,218,80,23,4,920,214,52,15,4,917,213
3294.01,3858917,25.95193,81.9259,19.49,0.002719,KOI,14.691,1,0,4.317,3.847,1,61.1,8,3,4,927,207,36,11,4,932,208,80,23,4,932,204,52,15,4,929,204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294.01,3858917,25.95193,81.9259,19.49,0.002719,KOI,14.691,1,0,3.852,2.93,1,140.6,8,3,4,927,207,36,11,4,932,208,80,23,4,932,204,52,15,4,929,204
4908.01,3962684,25.95497,81.838,5.75,0.00015,KOI,13.956,1,0,3.852,2.93,1,140.6,8,3,4,962,212,36,11,4,967,212,80,23,4,967,208,52,15,4,964,208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294.01,3858917,25.95193,81.9259,19.49,0.002719,KOI,14.691,1,0,4.317,3.847,1,61.1,8,3,4,927,207,36,11,4,932,208,80,23,4,932,204,52,15,4,929,204
3388.01,3858988,25.95152,81.929,19.26,0.00114,KOI,14.997,1,0,4.317,3.847,1,61.1,8,3,4,915,217,36,11,4,920,218,80,23,4,920,214,52,15,4,917,213
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294.01,3858917,25.95193,81.9259,19.49,0.002719,KOI,14.691,1,0,4.761,4.038,1,76.3,8,3,4,927,207,36,11,4,932,208,80,23,4,932,204,52,15,4,929,204
3276.01,3858879,25.95198,81.9245,18.96,0.002208,KOI,15.112,1,0,4.761,4.038,1,76.3,8,3,4,946,212,36,11,4,950,212,80,23,4,951,208,52,15,4,947,208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294.01,3858917,25.95193,81.9259,19.49,0.002719,KOI,14.691,1,0,5.497,4.066,1,33,8,3,4,927,207,36,11,4,932,208,80,23,4,932,204,52,15,4,929,204
003858884-sec,3858884,25.951931,81.92466,18.2494,0.3025,KEB,9.277,1,0,5.497,4.066,1,33,8,3,4,935,206,36,11,4,940,207,80,23,4,940,203,52,15,4,937,203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294.01,3858917,25.95193,81.9259,19.49,0.002719,KOI,14.691,1,-1,4.064,4.148,1,91.8,8,3,4,927,207,36,11,4,932,208,80,23,4,932,204,52,15,4,929,204
391.01,3858804,25.95068,107.8787,13.1767,0.00048,KOI,13.778,1,1,4.064,3.939,1,91.8,8,3,4,946,194,36,11,4,950,194,80,23,4,951,191,52,15,4,947,190
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276.01,3858879,25.95198,81.9245,18.96,0.002208,KOI,15.112,1,0,3.856,2.935,1,65.2,8,3,4,946,212,36,11,4,950,212,80,23,4,951,208,52,15,4,947,208
4908.01,3962684,25.95497,81.838,5.75,0.00015,KOI,13.956,1,0,3.856,2.935,1,65.2,8,3,4,962,212,36,11,4,967,212,80,23,4,967,208,52,15,4,964,208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276.01,3858879,25.95198,81.9245,18.96,0.002208,KOI,15.112,1,0,4.292,3.755,1,123.2,8,3,4,946,212,36,11,4,950,212,80,23,4,951,208,52,15,4,947,208
3388.01,3858988,25.95152,81.929,19.26,0.00114,KOI,14.997,1,0,4.292,3.755,1,123.2,8,3,4,915,217,36,11,4,920,218,80,23,4,920,214,52,15,4,917,213
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276.01,3858879,25.95198,81.9245,18.96,0.002208,KOI,15.112,1,0,4.761,4.038,1,76.3,8,3,4,946,212,36,11,4,950,212,80,23,4,951,208,52,15,4,947,208
3294.01,3858917,25.95193,81.9259,19.49,0.002719,KOI,14.691,1,0,4.761,4.038,1,76.3,8,3,4,927,207,36,11,4,932,208,80,23,4,932,204,52,15,4,929,204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276.01,3858879,25.95198,81.9245,18.96,0.002208,KOI,15.112,1,0,4.765,4.521,1,46.4,8,3,4,946,212,36,11,4,950,212,80,23,4,951,208,52,15,4,947,208
003858884-sec,3858884,25.951931,81.92466,18.2494,0.3025,KEB,9.277,1,0,4.765,4.521,1,46.4,8,3,4,935,206,36,11,4,940,207,80,23,4,940,203,52,15,4,937,203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276.01,3858879,25.95198,81.9245,18.96,0.002208,KOI,15.112,1,-1,4.055,3.928,1,70.4,8,3,4,946,212,36,11,4,950,212,80,23,4,951,208,52,15,4,947,208
391.01,3858804,25.95068,107.8787,13.1767,0.00048,KOI,13.778,1,1,4.055,3.816,1,70.4,8,3,4,946,194,36,11,4,950,194,80,23,4,951,191,52,15,4,947,190
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293.01,3858851,25.95237,87.8734,14.53,0.005562,KOI,15.766,1,0,4.059,3.265,1,23.4,8,3,4,949,205,36,11,4,954,205,80,23,4,954,202,52,15,4,950,201
996.01,3858824,25.95365,87.845,9.9002,0.00166,KOI,15.342,1,0,4.059,3.265,1,23.4,8,3,4,949,199,36,11,4,953,199,80,23,4,954,196,52,15,4,950,195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293.01,3858851,25.95237,87.8734,14.53,0.005562,KOI,15.766,1,1,4.302,3.619,1,54.6,8,3,4,949,205,36,11,4,954,205,80,23,4,954,202,52,15,4,950,201
003858884-pri,3858884,25.951931,61.928697,12.8929,0.3731,KEB,9.277,1,-1,4.302,3.635,1,54.6,8,3,4,935,206,36,11,4,940,207,80,23,4,940,203,52,15,4,937,203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995.01,3858949,25.95241,87.8713,7.5878,0.000753,KOI,14.576,1,0,3.918,2.847,1,152.7,8,3,4,930,216,36,11,4,935,216,80,23,4,935,213,52,15,4,932,212
4761.01,3859151,25.95009,87.986,11.7,0.000158,KOI,14.876,1,0,3.918,2.847,1,152.7,8,3,4,924,254,36,11,4,929,254,80,23,4,929,251,52,15,4,926,250
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995.01,3858949,25.95241,87.8713,7.5878,0.000753,KOI,14.576,1,1,4.283,3.555,1,43,8,3,4,930,216,36,11,4,935,216,80,23,4,935,213,52,15,4,932,212
003858884-pri,3858884,25.951931,61.928697,12.8929,0.3731,KEB,9.277,1,-1,4.283,3.568,1,43,8,3,4,935,206,36,11,4,940,207,80,23,4,940,203,52,15,4,937,203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996.01,3858824,25.95365,87.845,9.9002,0.00166,KOI,15.342,1,0,4.059,3.265,1,23.4,8,3,4,949,199,36,11,4,953,199,80,23,4,954,196,52,15,4,950,195
3293.01,3858851,25.95237,87.8734,14.53,0.005562,KOI,15.766,1,0,4.059,3.265,1,23.4,8,3,4,949,205,36,11,4,954,205,80,23,4,954,202,52,15,4,950,201
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996.01,3858824,25.95365,87.845,9.9002,0.00166,KOI,15.342,1,1,3.989,3.187,1,61.1,8,3,4,949,199,36,11,4,953,199,80,23,4,954,196,52,15,4,950,195
003858884-pri,3858884,25.951931,61.928697,12.8929,0.3731,KEB,9.277,1,-1,3.989,3.2,1,61.1,8,3,4,935,206,36,11,4,940,207,80,23,4,940,203,52,15,4,937,203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908.01,3962684,25.95497,81.838,5.75,0.00015,KOI,13.956,1,0,3.821,2.919,1,187.8,8,3,4,962,212,36,11,4,967,212,80,23,4,967,208,52,15,4,964,208
3388.01,3858988,25.95152,81.929,19.26,0.00114,KOI,14.997,1,0,3.821,2.919,1,187.8,8,3,4,915,217,36,11,4,920,218,80,23,4,920,214,52,15,4,917,213
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908.01,3962684,25.95497,81.838,5.75,0.00015,KOI,13.956,1,0,3.852,2.93,1,140.6,8,3,4,962,212,36,11,4,967,212,80,23,4,967,208,52,15,4,964,208
3294.01,3858917,25.95193,81.9259,19.49,0.002719,KOI,14.691,1,0,3.852,2.93,1,140.6,8,3,4,927,207,36,11,4,932,208,80,23,4,932,204,52,15,4,929,204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908.01,3962684,25.95497,81.838,5.75,0.00015,KOI,13.956,1,0,3.852,2.935,1,108.6,8,3,4,962,212,36,11,4,967,212,80,23,4,967,208,52,15,4,964,208
003858884-sec,3858884,25.951931,81.92466,18.2494,0.3025,KEB,9.277,1,0,3.852,2.935,1,108.6,8,3,4,935,206,36,11,4,940,207,80,23,4,940,203,52,15,4,937,203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908.01,3962684,25.95497,81.838,5.75,0.00015,KOI,13.956,1,0,3.856,2.935,1,65.2,8,3,4,962,212,36,11,4,967,212,80,23,4,967,208,52,15,4,964,208
3276.01,3858879,25.95198,81.9245,18.96,0.002208,KOI,15.112,1,0,3.856,2.935,1,65.2,8,3,4,946,212,36,11,4,950,212,80,23,4,951,208,52,15,4,947,208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908.01,3962684,25.95497,81.838,5.75,0.00015,KOI,13.956,1,0,3.993,3.062,1,155.9,8,3,4,962,212,36,11,4,967,212,80,23,4,967,208,52,15,4,964,208
4539.01,3962872,25.95666,81.781,8.5,0.000124,KOI,14.145,1,0,3.993,3.062,1,155.9,8,3,4,966,251,36,11,4,970,251,80,23,4,971,247,52,15,4,967,247
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908.01,3962684,25.95497,81.838,5.75,0.00015,KOI,13.956,1,-1,3.767,2.938,1,95.4,8,3,4,962,212,36,11,4,967,212,80,23,4,967,208,52,15,4,964,208
391.01,3858804,25.95068,107.8787,13.1767,0.00048,KOI,13.778,1,1,3.767,2.923,1,95.4,8,3,4,946,194,36,11,4,950,194,80,23,4,951,191,52,15,4,947,190
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539.01,3962872,25.95666,81.781,8.5,0.000124,KOI,14.145,1,0,3.743,2.774,1,213.5,8,3,4,966,251,36,11,4,970,251,80,23,4,971,247,52,15,4,967,247
003858884-sec,3858884,25.951931,81.92466,18.2494,0.3025,KEB,9.277,1,0,3.742,2.774,1,213.5,8,3,4,935,206,36,11,4,940,207,80,23,4,940,203,52,15,4,937,203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539.01,3962872,25.95666,81.781,8.5,0.000124,KOI,14.145,1,0,3.993,3.062,1,155.9,8,3,4,966,251,36,11,4,970,251,80,23,4,971,247,52,15,4,967,247
4908.01,3962684,25.95497,81.838,5.75,0.00015,KOI,13.956,1,0,3.993,3.062,1,155.9,8,3,4,962,212,36,11,4,967,212,80,23,4,967,208,52,15,4,964,208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120.01,6307537,29.743977,90.4206,26.0837,0.174683,KOI,11.753,1,0,4.109,3.26,1,19.3,10,4,2,490,950,14,6,2,485,950,74,22,2,485,954,70,20,2,489,955
1126.01,6307521,29.74516,90.3875,20.206,0.000915,KOI,15.259,1,0,4.109,3.26,1,19.3,10,4,2,492,954,14,6,2,487,954,74,22,2,487,959,70,20,2,491,960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126.01,6307521,29.74516,90.3875,20.206,0.000915,KOI,15.259,1,0,4.109,3.26,1,19.3,10,4,2,492,954,14,6,2,487,954,74,22,2,487,959,70,20,2,491,960
1120.01,6307537,29.743977,90.4206,26.0837,0.174683,KOI,11.753,1,0,4.109,3.26,1,19.3,10,4,2,490,950,14,6,2,485,950,74,22,2,485,954,70,20,2,489,955
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126.01,6307521,29.74516,90.3875,20.206,0.000915,KOI,15.259,1,1,4.25,3.45,1,19.3,10,4,2,492,954,14,6,2,487,954,74,22,2,487,959,70,20,2,491,960
006307537-pri,6307537,29.744524,60.659013,22.9152,0.1787,KEB,11.753,1,-1,4.25,3.461,1,19.3,10,4,2,490,950,14,6,2,485,950,74,22,2,485,954,70,20,2,489,955
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943.01,7810483,29.922091,79.0076,2.9201,0.000364,KOI,13.377,1,-4,3.572,2.046,1,6313.3,37,12,1,811,558,61,18,1,812,554,45,14,1,818,554,21,8,1,815,559
006431670-pri,6431670,29.911485,197.476729,5.5994,0.337,KEB,16.128,1,4,3.572,2.061,1,6313.3,39,12,3,824,168,63,18,3,825,172,47,14,3,820,172,23,8,3,821,168
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362.01,3098197,30.476533,89.2378,18.934,0.122104,KOI,14.84,1,0,5.403,3.577,1,5.7,15,6,3,461,853,75,22,3,458,858,71,20,3,457,858,11,4,3,456,853
003098194-sec,3098194,30.476531,89.248384,15.799,0.2488,KEB,13.901,1,0,5.403,3.577,1,5.7,15,6,3,461,854,75,22,3,458,859,71,20,3,456,859,11,4,3,455,854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362.01,3098197,30.476533,89.2378,18.934,0.122104,KOI,14.84,2,-7,0.675,3.533,1,12.2,15,6,3,461,853,75,22,3,458,858,71,20,3,457,858,11,4,3,456,853
1091.01,3098184,15.23928,302.561,12.7321,0.016447,KOI,15.148,0.5,14,3.821,3.129,1,12.2,15,6,3,459,854,75,22,3,455,860,71,20,3,454,859,11,4,3,453,855
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677.01,3340313,30.552799,76.3495,5.345,0.070829,KOI,16.245,1,-1,4.554,4.234,1,11,1,2,1,607,900,53,16,1,601,900,81,24,1,601,895,29,10,1,606,895
441.01,3340312,30.55296,106.903,3.5999,0.000812,KOI,14.532,1,1,4.554,4.292,1,11,1,2,1,605,901,53,16,1,599,901,81,24,1,599,896,29,10,1,603,896
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.01,3340312,30.55296,106.903,3.5999,0.000812,KOI,14.532,1,0,4.222,3.341,1,11,1,2,1,605,901,53,16,1,599,901,81,24,1,599,896,29,10,1,603,896
003340313-pri,3340313,30.5537,106.928461,4.6197,0.05,KEB,16.245,1,0,4.222,3.341,1,11,1,2,1,607,900,53,16,1,601,900,81,24,1,601,895,29,10,1,606,895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.01,3340312,30.55296,106.903,3.5999,0.000812,KOI,14.532,1,1,4.554,4.292,1,11,1,2,1,605,901,53,16,1,599,901,81,24,1,599,896,29,10,1,603,896
3677.01,3340313,30.552799,76.3495,5.345,0.070829,KOI,16.245,1,-1,4.554,4.234,1,11,1,2,1,607,900,53,16,1,601,900,81,24,1,601,895,29,10,1,606,895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067.01,4847782,30.95978,72.4373,2.8668,0.000451,KOI,15.082,1,0,4.332,3.887,1,34.8,6,3,2,949,743,34,11,2,947,743,78,23,2,946,747,50,15,2,950,747
004847832-pri,4847832,30.960237,72.43416,5.4242,0.3561,KEB,12.45,1,0,4.332,3.887,1,34.8,6,3,2,955,736,34,11,2,953,737,78,23,2,952,741,50,15,2,956,741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505.01,4847843,30.96038,89.1619,7.8,0.000284,KOI,13.405,1,0,4.581,3.897,1,17.4,6,3,2,953,733,34,11,2,951,733,78,23,2,950,737,50,15,2,953,737
004847832-sec,4847832,30.960237,89.15888,12.3346,0.3199,KEB,12.45,1,0,4.581,3.897,1,17.4,6,3,2,955,736,34,11,2,953,737,78,23,2,952,741,50,15,2,956,741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450.01,8560940,31.9712,66.882,6.5,0.000139,KOI,14.545,1,0,3.812,3.14,1,162.4,42,13,2,181,712,43,13,3,686,212,44,13,4,185,715,41,13,1,681,214
4701.01,8625732,31.9756,66.828,9.5,0.000143,KOI,14.817,1,0,3.812,3.14,1,162.4,42,13,2,175,753,43,13,3,726,206,44,13,4,179,755,41,13,1,722,209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450.01,8560940,31.9712,66.882,6.5,0.000139,KOI,14.545,1,0,3.94,3.51,1,140,42,13,2,181,712,43,13,3,686,212,44,13,4,185,715,41,13,1,681,214
2969.01,8560804,31.97381,66.8677,9.5696,0.000106,KOI,12.567,1,0,3.94,3.511,1,140,42,13,2,213,727,43,13,3,700,244,44,13,4,217,730,41,13,1,696,246
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450.01,8560940,31.9712,66.882,6.5,0.000139,KOI,14.545,1,0,3.986,3.45,1,103.4,42,13,2,181,712,43,13,3,686,212,44,13,4,185,715,41,13,1,681,214
1263.01,8560840,31.97335,66.8641,9.4388,0.001297,KOI,15.527,1,0,3.986,3.45,1,103.4,42,13,2,205,721,43,13,3,694,236,44,13,4,209,723,41,13,1,690,239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450.01,8560940,31.9712,66.882,6.5,0.000139,KOI,14.545,1,0,3.999,3.511,1,94.7,42,13,2,181,712,43,13,3,686,212,44,13,4,185,715,41,13,1,681,214
008560861-pri,8560861,31.973233,66.867732,11.5104,0.0714,KEB,8.5,1,0,3.999,3.511,1,94.7,42,13,2,195,732,43,13,3,705,226,44,13,4,199,734,41,13,1,701,228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263.01,8560840,31.97335,66.8641,9.4388,0.001297,KOI,15.527,1,0,3.986,3.45,1,103.4,42,13,2,205,721,43,13,3,694,236,44,13,4,209,723,41,13,1,690,239
3450.01,8560940,31.9712,66.882,6.5,0.000139,KOI,14.545,1,0,3.986,3.45,1,103.4,42,13,2,181,712,43,13,3,686,212,44,13,4,185,715,41,13,1,681,214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263.01,8560840,31.97335,66.8641,9.4388,0.001297,KOI,15.527,1,0,4.338,3.862,1,38.8,42,13,2,205,721,43,13,3,694,236,44,13,4,209,723,41,13,1,690,239
2969.01,8560804,31.97381,66.8677,9.5696,0.000106,KOI,12.567,1,0,4.338,3.862,1,38.8,42,13,2,213,727,43,13,3,700,244,44,13,4,217,730,41,13,1,696,246
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263.01,8560840,31.97335,66.8641,9.4388,0.001297,KOI,15.527,1,0,4.63,3.86,1,61,42,13,2,205,721,43,13,3,694,236,44,13,4,209,723,41,13,1,690,239
008560861-pri,8560861,31.973233,66.867732,11.5104,0.0714,KEB,8.5,1,0,4.63,3.86,1,61,42,13,2,195,732,43,13,3,705,226,44,13,4,199,734,41,13,1,701,228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969.01,8560804,31.97381,66.8677,9.5696,0.000106,KOI,12.567,1,0,3.94,3.511,1,140,42,13,2,213,727,43,13,3,700,244,44,13,4,217,730,41,13,1,696,246
3450.01,8560940,31.9712,66.882,6.5,0.000139,KOI,14.545,1,0,3.94,3.51,1,140,42,13,2,181,712,43,13,3,686,212,44,13,4,185,715,41,13,1,681,214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969.01,8560804,31.97381,66.8677,9.5696,0.000106,KOI,12.567,1,0,4.288,4.891,1,73.8,42,13,2,213,727,43,13,3,700,244,44,13,4,217,730,41,13,1,696,246
008560861-pri,8560861,31.973233,66.867732,11.5104,0.0714,KEB,8.5,1,0,4.288,4.891,1,73.8,42,13,2,195,732,43,13,3,705,226,44,13,4,199,734,41,13,1,701,228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969.01,8560804,31.97381,66.8677,9.5696,0.000106,KOI,12.567,1,0,4.338,3.862,1,38.8,42,13,2,213,727,43,13,3,700,244,44,13,4,217,730,41,13,1,696,246
1263.01,8560840,31.97335,66.8641,9.4388,0.001297,KOI,15.527,1,0,4.338,3.862,1,38.8,42,13,2,205,721,43,13,3,694,236,44,13,4,209,723,41,13,1,690,239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701.01,8625732,31.9756,66.828,9.5,0.000143,KOI,14.817,1,0,3.812,3.14,1,162.4,42,13,2,175,753,43,13,3,726,206,44,13,4,179,755,41,13,1,722,209
3450.01,8560940,31.9712,66.882,6.5,0.000139,KOI,14.545,1,0,3.812,3.14,1,162.4,42,13,2,181,712,43,13,3,686,212,44,13,4,185,715,41,13,1,681,214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701.01,8625732,31.9756,66.828,9.5,0.000143,KOI,14.817,1,0,3.963,3.229,1,115.2,42,13,2,175,753,43,13,3,726,206,44,13,4,179,755,41,13,1,722,209
008560861-pri,8560861,31.973233,66.867732,11.5104,0.0714,KEB,8.5,1,0,3.963,3.229,1,115.2,42,13,2,195,732,43,13,3,705,226,44,13,4,199,734,41,13,1,701,228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651.01,5866104,36.97703,66.6272,5.537,0.272268,KOI,17.066,1,0,4.555,3.837,1,5.5,17,7,1,183,801,57,17,1,178,801,65,19,1,179,796,25,9,1,183,796
1055.01,5866099,36.977224,66.6226,5.9387,0.001272,KOI,13.698,1,0,4.555,3.837,1,5.5,17,7,1,183,800,57,17,1,178,800,65,19,1,179,795,25,9,1,182,795
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055.01,5866099,36.977224,66.6226,5.9387,0.001272,KOI,13.698,1,0,4.555,3.837,1,5.5,17,7,1,183,800,57,17,1,178,800,65,19,1,179,795,25,9,1,182,795
3651.01,5866104,36.97703,66.6272,5.537,0.272268,KOI,17.066,1,0,4.555,3.837,1,5.5,17,7,1,183,801,57,17,1,178,801,65,19,1,179,796,25,9,1,183,796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055.01,5866099,36.977224,66.6226,5.9387,0.001272,KOI,13.698,1,-1,4.151,3.302,1,5.5,17,7,1,183,800,57,17,1,178,800,65,19,1,179,795,25,9,1,182,795
005866104-pri,5866104,36.976,103.63537,4.5259,0.0567,KEB,17.066,1,1,4.151,3.292,1,5.5,17,7,1,183,801,57,17,1,178,801,65,19,1,179,796,25,9,1,183,796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112.01,3109930,37.81062,91.3493,8.9077,0.000438,KOI,14.633,1,0,4.416,3.574,1,4.8,1,2,1,303,91,53,16,1,297,91,81,24,1,297,87,29,10,1,303,86
4720.01,3109937,37.811,91.336,8.9,0.000537,KOI,15.752,1,0,4.416,3.574,1,4.8,1,2,1,304,93,53,16,1,297,92,81,24,1,297,88,29,10,1,303,87
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4720.01,3109937,37.811,91.336,8.9,0.000537,KOI,15.752,1,0,4.416,3.574,1,4.8,1,2,1,304,93,53,16,1,297,92,81,24,1,297,88,29,10,1,303,87
1112.01,3109930,37.81062,91.3493,8.9077,0.000438,KOI,14.633,1,0,4.416,3.574,1,4.8,1,2,1,303,91,53,16,1,297,91,81,24,1,297,87,29,10,1,303,86
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869.01,8009496,38.47716,83.5627,3.6589,0.000432,KOI,13.404,1,0,4.351,3.596,1,15.3,54,16,2,169,902,82,24,2,169,907,30,10,2,174,908,2,2,2,175,902
008009500-pri,8009500,38.476639,83.575135,4.4325,0.1736,KEB,14.579,1,0,4.351,3.596,1,15.3,54,16,2,167,899,82,24,2,168,904,30,10,2,172,904,2,2,2,173,899
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434.01,6864885,40.87795,96.4231,7.3128,0.000553,KOI,15.59,1,0,4.145,3.7,1,32.8,21,8,1,703,1028,37,12,1,699,1028,61,18,1,700,1024,45,14,1,706,1023
2375.01,6864893,40.87934,96.4143,5.1883,0.000425,KOI,14.923,1,0,4.145,3.7,1,32.8,21,8,1,698,1034,37,12,1,693,1034,61,18,1,694,1029,45,14,1,700,1029
