,tic_id,RA,Dec,Tmag,Period,Epoc,Transit_Depth,Duration,Sectors,Camera,CCD,star_rad,star_mass,teff,logg,SN,Qingress
82019,69452217,293.7500377,28.8149259155,13.0268,0.8021,1683.808404,0.0375,0.114668216,14,1,2,8.50959,,4878.0,,27.84743,0.15838
82022,285445727,293.760768783,28.619524269,12.2806,1.213211,1684.594086,0.03238,0.06779423068,14,1,2,25.3166,,4297.0,,18.04038,0.55081
82026,70612514,293.882303041,28.5151321246,12.7508,13.854037,1691.251395,0.13082,0.44942496027999995,14,1,2,8.38209,,4703.0,,24.42798,0.14586
82044,137092653,293.950185757,29.7159733886,13.2131,13.88269,1691.29313,0.12827,0.3882988393,14,1,2,12.6468,,4610.0,,29.48976,0.0396
82057,394473315,294.095439187,29.2367806277,13.2058,0.121544,1683.627533,0.01192,0.04272757776,14,1,2,1.17994,1.16,6140.0,4.3588,16.09811,-0.31175
82061,358801583,294.025317413,28.9393468698,12.927,0.761822,1683.885691,0.00402,0.07322633064,14,1,2,1.79564,1.39,6630.0,4.07264,31.65392,0.4954
82068,285449833,294.032799683,28.5526195945,12.5874,7.322922,1683.758998,0.37606,0.04254617682,14,1,2,1.49538,1.03,5767.0,4.1014,10.98286,0.24661
82073,40568717,294.166022952,28.9214585921,11.7721,0.822933,1683.655366,0.00495,0.11326849812000002,14,1,2,1.00869,1.141,6088.0,4.48784,20.84882,0.36556
82075,285284411,294.218857118,28.9583594474,11.6787,0.575711,1683.999198,0.05855,0.16412369188,14,1,2,,,,,47.09222,0.57816
82091,137216027,294.295533581,29.9431077581,13.3228,13.79755,1691.401214,0.00822,0.45531915,14,1,2,52.7343,,4379.0,,10.01559,0.17773
82106,69805097,294.397770615,29.0226621028,13.1603,14.005602,1690.934031,0.87271,0.19243697148,14,1,2,7.05569,,4677.0,,9.87349,0.25328
82110,29897303,294.288427483,28.8709551764,12.0603,0.19585,1683.664795,0.0073,0.015587701499999999,14,1,2,42.0969,,4120.0,,9.89129,0.26374
82131,281947714,294.464066242,29.4137413302,10.0655,0.684044,1683.944734,0.02556,0.062932048,14,1,2,54.9531,,4116.0,,10.12039,0.21021
82147,1713701719,294.630737161,29.8597579969,11.7158,1.143072,1684.442467,1.16645,0.01601443872,14,1,2,59.9536,,3933.0,,14.18377,0.19406
82160,22068300,294.717068202,29.3275952698,13.4331,14.005602,1690.951888,0.01341,0.31274509266,14,1,2,9.70762,,4614.0,,19.95201,0.21747
82163,403928785,294.789336865,29.5437282581,13.3858,5.581848,1687.114584,0.02297,0.11342315136,14,1,2,19.7542,,4421.0,,17.003,0.22889
82213,111798347,294.957647327,29.752966875,13.2378,7.050577,1683.791298,0.01863,0.058801812179999996,14,1,2,10.034,,4786.0,,15.59272,0.06565
82227,122221716,295.104306603,29.3318093056,12.8358,11.793383,1694.011691,0.0029,0.2570957494,14,1,2,14.1117,,4463.0,,12.46296,0.14676
82237,22466265,295.110441,28.899949,13.159,11.195369,1694.449729,0.00578,0.17789441341,14,1,2,,,,,9.759,0.09024
82250,20605801,295.219339754,29.6246960874,12.7796,0.404183,1683.792416,0.04475,0.022783795710000002,14,1,2,14.0336,,4646.0,,9.17482,0.19536
82252,198781211,295.309109665,29.3211068033,13.1395,0.399322,1683.781972,0.02679,0.0728962311,14,1,2,3.41616,,4995.0,,24.51233,-0.07563
82265,137093186,295.447046109,29.3645153528,12.6433,0.124322,1683.65403,0.05507,0.0011499785,14,1,2,11.6326,,4698.0,,13.61646,0.20442
82297,70015885,295.662562094,29.131479565,13.4432,1.073628,1683.693662,0.00983,0.09506975940000001,14,1,2,12.6044,,4463.0,,10.97362,0.25131
82303,137639364,283.265461663,36.8905363863,12.9773,11.25262,1694.287285,0.00148,0.14347090499999998,14,1,2,2.4137,,5092.94,,9.25458,0.14177
82306,120826858,283.248138459,36.16440807,12.902,0.459044,1683.912601,0.00774,0.007151905520000001,14,1,2,,,,,21.58835,0.39207
82319,121876417,283.611874857,36.0022530542,11.2055,0.625017,1683.946892,0.12621,0.05997038115,14,1,2,10.5004,,4820.0,,13.46349,0.17621
82321,239477984,293.618661675,28.4582515179,11.64,7.642575,1684.275704,1.41055,0.11043520875,14,1,2,11.2897,,4771.0,,13.80531,0.08357
82332,395100466,293.733491671,29.2949632852,13.3002,11.500258,1694.184755,0.008,0.1081024252,14,1,2,1.94032,,5139.0,,10.98116,0.21868
82370,21382795,286.339769255,26.9980750259,13.4095,7.198895,1683.894565,0.06278,0.0588869611,14,1,2,2.58245,1.21,6234.0,3.69679,14.41341,0.15414
82404,336128483,286.513200409,27.2070277409,12.975,11.657098,1694.142732,0.01233,0.12461437762,14,1,2,12.3896,,4755.0,,21.95911,0.24974
82414,58329901,286.53667548,26.1687085394,12.8554,0.584044,1684.064906,0.01504,0.05665810844,14,1,2,13.1982,,5293.0,,11.24026,0.20093
82422,40464783,286.636523897,27.4558730133,12.3863,0.593072,1684.134137,0.15274,0.13476968128,14,1,2,10.1402,,4825.0,,55.3508,-0.06679
82441,68938795,292.992890274,29.828985705,13.3225,2.6441,1684.323382,0.05431,0.181411701,14,1,2,1.10899,1.15,6101.0,4.40891,24.00096,0.26079
82442,69795180,292.948456708,29.8095063753,12.9775,0.549322,1683.798547,0.0165,0.05909056754,14,1,2,0.882914,,5097.0,,10.72458,0.3106
82445,42817231,292.942973376,29.6870007415,12.4835,12.467576,1684.087371,0.01448,0.13627060568,14,1,2,,,,,11.00897,0.12938
82451,110310932,293.016358843,29.3913775982,13.2045,5.066348,1686.755626,0.04989,0.19692894676,14,1,2,1.30069,1.12,6036.0,4.25894,29.49927,0.20075
82457,390349783,293.061729552,28.3987363782,13.407,0.434739,1684.027589,0.00477,0.08287864296,14,1,2,1.1538,1.05,5816.0,4.335,20.23465,-0.03512
82458,281952401,293.021873539,28.3393237005,12.6477,0.331961,1683.916302,0.00456,0.07014003969,14,1,2,12.28,,4873.0,,13.42536,0.17026
82461,394866700,295.763561066,29.2185844962,12.6294,11.596855,1694.155499,0.00709,0.1426413165,14,1,2,1.86042,1.58,7098.0,4.0975,11.71679,0.35483
82479,71279646,296.127914404,29.7132590803,11.7544,3.587644,1687.185238,0.75035,0.029346927919999998,14,1,2,20.872,,4491.0,,12.06465,0.2605
82482,407134629,296.158096525,29.6166186849,9.525,0.352794,1683.966468,0.02423,0.05834154378,14,1,2,10.3307,,4771.0,,15.05998,-0.09266
82483,69783697,296.211638103,29.6050312708,11.1407,0.587517,1683.872122,0.00394,0.09236942274,14,1,2,1.59654,1.56,7059.0,4.22483,14.0991,0.06479
82492,393101042,296.228456503,29.2487819152,12.3507,0.592378,1684.23113,0.00134,0.19385570049999998,14,1,2,13.2329,,4612.0,,15.74766,-0.66552
82546,42630423,293.554372703,28.3642967938,13.2634,2.897575,1683.990453,0.05034,0.15583158349999998,14,1,2,,,,,29.81922,0.41802
82578,29715060,293.109910299,28.5459806251,13.3613,0.122933,1683.73566,0.00046,0.01172289088,14,1,2,8.86592,,4527.0,,9.96422,0.22316
82583,395101046,283.827339357,36.2540482889,10.0183,0.325711,1683.64184,0.0088,0.07436633552,14,1,2,0.908931,1.004,5657.0,4.52274,17.729,0.32171
82595,57593223,291.871230053,38.8109792426,13.1161,0.340294,1683.945287,0.00719,0.035448425979999997,14,1,2,1.30669,1.33,6497.39,4.32958,10.0155,0.16303
82604,41605042,291.859027729,40.1819871674,12.9306,0.831267,1684.044983,0.02232,0.15239617911,14,1,2,6.65074,,4719.0,,25.12283,0.38312
82635,22378260,284.023832953,27.307656135,11.0422,1.099322,1684.641005,0.01052,0.1248829792,14,1,2,1.71882,1.354,6549.0,4.09923,10.35072,0.10799
82656,40454515,294.343254183,36.8925794335,12.1207,0.688905,1684.223906,0.00238,0.08294416199999999,14,1,2,75.2819,,3655.0,,10.98871,0.12692
82668,113446408,294.507927139,36.0965971959,13.0968,0.421544,1684.023891,0.04112,0.11351758375999998,14,1,2,1.61583,1.58,7113.0,4.21993,34.04449,0.39983
82669,1876565051,294.556985379,36.0424315705,13.4949,0.972239,1684.291436,0.06487,0.14577751566,14,1,2,4.1901,,5066.0,,51.52875,0.39411
82674,404198746,294.7197425,36.1945846758,13.4612,0.180572,1683.633354,0.04559,0.04347632044000001,14,1,2,1.83654,1.81,7714.0,4.16775,30.09851,0.00044
82688,69450297,293.371853015,29.5046499389,12.6397,0.496544,1683.734417,0.00116,0.13219987455999999,14,1,2,9.755,,4976.0,,9.86263,-0.1741
82702,22173004,293.423066057,28.4886442925,8.7364,0.33335,1683.811453,0.03429,0.0349717485,14,1,2,,,3017.0,,19.03818,0.23388
82723,138360074,284.173829615,33.7469975638,12.5904,0.534739,1684.117396,0.0216,0.11946069259999999,14,1,2,1.97017,1.11,6015.0,3.89438,18.53201,-0.22421
82725,40295297,284.162681976,33.9185435671,9.8636,13.835171,1691.37459,0.09773,0.48132559909000006,14,1,2,5.48335,,6167.0,,30.12991,0.13014
82736,41099723,284.097281358,29.2572271883,12.8633,0.4271,1683.935729,0.00081,0.06556839199999999,14,1,2,16.5072,,4517.0,,9.96822,0.06543
82739,22252854,284.058749759,28.3233285596,11.2915,3.956659,1685.709166,0.00354,0.1962502864,14,1,2,25.0061,,4354.92,,9.84474,0.2109
82753,68627027,284.403987859,28.1273977694,12.0765,5.285144,1684.132881,2.19918,0.16722195616,14,1,2,11.4901,,4620.0,,15.67209,0.1597
82758,24244600,284.403896971,29.2503843679,10.7642,11.281385,1694.111793,0.09345,0.14248389255000002,14,1,2,8.70733,,5205.0,,25.3948,0.17914
82760,30714908,284.376141621,29.6064006327,12.6265,7.558694,1690.789126,0.63927,0.12910249352,14,1,2,2.47821,1.24,6315.63,3.74321,189.53894,0.2359
82775,379931077,282.703968864,36.0636570772,10.0393,0.29585,1683.926773,0.09842,0.1834832115,14,1,2,1.57911,1.42,6690.0,4.19353,99.57318,0.41297
82777,1861036667,286.807029768,26.5381683862,12.0457,13.99714,1691.007404,0.03374,0.1995992164,14,1,2,18.182,,4296.0,,22.18647,0.08546
82792,22261498,286.807342403,28.4565759661,12.8807,11.331909,1694.112604,0.00973,0.12759729533999997,14,1,2,6.01724,,4717.0,,10.84383,0.20582
82800,121536697,287.198333867,28.9592854861,13.2895,13.882769,1691.127287,0.00284,0.24350376826,14,1,2,18.7282,,4215.0,,10.04662,0.27771
82807,213683997,287.210386483,27.7892549123,12.5515,0.216683,1683.681193,0.00439,0.05862141882,14,1,2,0.646754,,4466.15,,22.74756,-0.21288
82809,115480561,287.119604126,27.6489134831,13.0605,2.442622,1685.586138,0.00778,0.17411009616,14,1,2,11.3332,,4849.0,,17.71223,0.3357
82810,22072173,287.149630825,27.6451522078,11.8355,13.882569,1691.308785,0.16054,0.41994771225,14,1,2,29.4912,,4035.0,,26.06858,0.0663
82816,112859054,287.137650491,26.520257329,10.9819,0.179183,1683.681511,0.00887,0.07311024766,14,1,2,43.3631,,4063.0,,16.40642,-1.03216
82818,122293306,287.123632868,26.3912982634,11.2804,11.375607,1694.049822,0.05307,0.26152520493000003,14,1,2,1.49824,1.443,6751.0,4.24617,18.96388,0.03278
82827,121394835,288.8387968,34.0068085809,13.4377,14.005602,1691.149987,0.06942,0.37450979747999996,14,1,2,6.16885,,4774.0,,14.52241,0.18674
82828,379934688,288.832288,33.75909,13.132,14.005602,1690.935157,0.04365,0.12731092218,14,1,2,,,,,29.60691,0.2878
82844,137316089,288.710073571,31.4628929242,10.8679,14.005602,1690.988567,0.05423,0.31750699734,14,1,2,65.1085,,3379.0,,34.94354,0.36778
82848,30518727,288.792476236,31.3537076833,13.3317,1.829878,1684.785153,0.60363,0.18913619008,14,1,2,,,,,160.4354,0.44627
82850,394545043,288.792524971,31.1611761912,13.2866,0.257655,1683.767396,0.00365,0.04639078275,14,1,2,1.78754,1.16,6125.0,3.99801,12.95795,0.02621
82852,114864613,288.74439119,30.8154819782,11.5146,0.092378,1683.64431,0.00219,0.0127435451,14,1,2,11.4337,,4734.0,,11.25185,0.16847
82859,41282619,288.822999222,30.1671784761,11.8646,0.33335,1683.936216,0.05162,0.0313315665,14,1,2,1.59361,1.07,5894.0,4.06269,15.61541,0.18281
82911,138351681,289.972645202,34.5330785254,10.2524,1.350711,1684.401261,0.0224,0.19542086748,14,1,2,12.0479,,4733.0,,78.78126,0.44669
82936,1868535408,290.014782237,30.3182949589,12.8651,0.329183,1683.717821,0.00581,0.05979938378,14,1,2,1.02928,1.05,5829.0,4.43419,15.9604,-0.18694
82952,120098917,290.153685463,31.4996713321,12.2531,0.471544,1684.01852,0.00059,0.21811739264000002,14,1,2,21.1252,,4456.0,,13.97213,-0.54108
82957,137343512,290.130006183,31.8828500126,11.5088,11.419352,1694.136093,0.00669,0.08987030024,14,1,2,1.19771,1.091,5956.02,4.31919,9.43099,0.24991
82960,113445717,290.226515866,31.9631211966,13.0907,13.94925,1690.988846,0.14545,0.1658565825,14,1,2,1.91827,1.24,6314.0,3.96567,18.66375,0.54753
82985,403539173,290.201121722,35.6610905851,13.4562,0.856961,1684.129871,0.02856,0.11821776994999998,14,1,2,3.26941,1.17,6148.0,3.47731,94.97214,0.41297
82995,69259817,290.361659,35.078747,12.107,9.040198,1684.112013,0.07351,0.18921134414000002,14,1,2,,,,,58.8067,0.3466
83002,70012458,290.316903514,34.2972738886,13.1041,0.605572,1683.874938,0.04338,0.11271511635999999,14,1,2,1.77806,1.12,6039.0,3.98739,17.90702,-0.0823
83003,111220896,290.249278629,34.2735768104,11.59,2.825855,1685.176482,0.01308,0.0337407087,14,1,2,8.23212,,4772.0,,9.29527,0.19068
83007,68672886,290.273005987,33.7851096896,12.8488,11.353956,1694.101023,0.02202,0.14612541371999999,14,1,2,1.6275,1.04,5793.0,4.03206,28.34294,0.21824
83008,70601214,290.352306001,33.7265956008,8.5515,6.390636,1689.35702,0.01465,0.15452557848,14,1,2,,,3221.0,,11.33577,0.2244
83025,394869395,290.304790151,31.4455543751,12.6036,0.853489,1683.933728,0.14106,0.12647000002,14,1,2,4.40847,1.08,5924.0,3.18292,91.39937,0.41917
83052,68668794,290.518669545,30.6485857882,13.1572,7.323088,1687.593238,0.0146,0.08143273856,14,1,2,1.33731,1.04,5788.0,4.20264,14.82078,0.37268
83057,122510199,290.470513176,31.3227267964,11.2989,0.527794,1684.116943,0.02459,0.07015965642,14,1,2,64.2686,,4282.0,,68.11415,0.0954
83063,41493348,290.514193803,32.0415594951,12.9259,2.897567,1686.499714,0.01224,0.09611229738999999,14,1,2,1.00103,1.1,5978.0,4.47857,15.48474,0.22331
83064,24242980,290.507474816,32.1301879111,12.5482,3.286673,1685.512358,0.4853,0.25655769438000003,14,1,2,1.91759,1.03,5740.0,3.8854,27.68003,0.45154
83069,69557643,290.395421573,32.9926141846,13.0218,13.968333,1690.997303,0.01529,0.19024869546,14,1,2,2.52693,0.96,5489.0,3.61515,13.37993,0.23602
83073,71524875,290.387932058,33.6577967906,13.1376,0.740294,1684.010783,0.04475,0.12698262982,14,1,2,2.27083,1.14,6091.0,3.7826,15.96001,0.36954
83080,41494804,290.391834526,34.8518034129,13.1357,1.507655,1684.334359,0.00148,0.14600131019999998,14,1,2,0.874264,0.95,5457.0,4.53251,10.33262,0.16141
83087,70739458,289.742553504,39.3060290949,11.9763,11.839212,1693.919325,0.03225,0.38098584216,14,1,2,1.55175,1.4,6646.0,4.20255,16.13955,0.00315
83093,40768163,289.705162435,37.2729472126,12.3224,0.266683,1683.657076,0.01823,0.05686214926,14,1,2,11.1425,,4509.0,,14.71451,0.18778
83097,71181269,289.791644881,36.7461542852,13.0262,0.206267,1683.820973,0.00105,0.01884249045,14,1,2,4.41048,,4840.0,,9.60503,0.18984
83110,137819013,290.564670145,30.7853688907,12.9933,0.332655,1683.821256,0.09915,0.061777360049999994,14,1,2,11.1519,,4538.0,,20.38084,-0.14017
83112,122449601,290.608262572,31.1846987833,11.6683,13.997308,1691.060027,0.1454,0.27406729064,14,1,2,17.1854,,4407.0,,19.09601,0.22731
83117,120634210,290.613256379,31.6106203811,13.3734,0.281267,1683.644229,0.01123,0.03269447608,14,1,2,1.16699,1.075,5909.0,4.33534,10.90666,0.18473
83131,41432154,290.65786861,33.5787478128,10.1697,13.977941,1691.026279,0.03814,0.21274426202,14,1,2,60.5608,,3538.0,,17.30969,0.09019
83189,42063236,290.793139189,30.3357032435,10.5516,0.109044,1683.665263,0.04683,0.02216210256,14,1,2,53.307,,3942.0,,15.52369,-0.12001
83210,137753418,290.915155413,31.6387847667,12.182,13.835277,1691.197429,0.72685,0.24405428627999998,14,1,2,,,3184.0,,18.31194,0.20045
83228,137547492,290.922904,33.589195,12.715,11.117339,1694.077143,0.06338,0.45303156425,14,1,2,,,,,54.60045,0.40645
83234,71279713,290.930118115,34.2497267423,11.8432,9.013431,1690.838204,0.83362,0.07580295471000001,14,1,2,11.5481,,4647.0,,9.48615,0.2428
83258,72128345,291.266031098,33.301635152,13.1991,0.371544,1683.849651,0.16145,0.08459685336,14,1,2,2.66715,1.45,6769.0,3.74734,34.41052,-0.44168
83261,358976368,291.329266343,32.6372555443,12.7915,11.281532,1694.177567,0.0609,0.13673216784,14,1,2,12.7765,,4677.0,,23.94055,0.30079
83267,394611777,291.262920214,31.8742301445,12.7696,0.08335,1683.671546,0.02668,0.0006542974999999999,14,1,2,1.36925,1.44,6740.0,4.32346,9.71655,0.2543
83279,69546641,291.307435791,30.7572182165,12.0788,0.890989,1684.271499,0.00922,0.17262020886,14,1,2,1.67287,2.09,8439.0,4.31129,10.99696,-0.06501
83308,213174523,291.42015392,31.9402377194,11.8319,7.050561,1683.792462,0.01161,0.06451263315,14,1,2,11.4504,,4837.97,,11.10251,0.18426
83310,393113611,291.385202248,32.0782313115,13.261,0.712517,1684.2127,0.00375,0.08146206861,14,1,2,12.3795,,4780.0,,28.41467,0.31213
83312,394468911,291.383968089,32.5355375022,11.9975,0.2521,1683.658647,0.01748,0.045302369999999995,14,1,2,6.40984,,4865.0,,21.91618,0.45501
83329,137152554,291.64086276,35.8215445938,13.1595,0.830572,1683.660982,0.02068,0.00696849908,14,1,2,9.83452,,4615.0,,13.77946,0.26846
83336,121324589,291.539304303,34.9205344125,11.9599,6.962851,1684.098355,0.00129,0.10061319695,14,1,2,1.63734,1.6,7179.0,4.21391,12.73353,0.18404
83340,22174740,291.543250542,34.0486201303,11.6258,3.283891,1685.07561,1.81458,0.28628961737999997,14,1,2,,,,,171.18012,0.54056
83349,40175477,291.609114907,32.1624557715,12.6163,0.138905,1683.685843,0.00289,0.0114874435,14,1,2,11.5575,,4595.0,,9.73396,0.2028
83364,20775344,291.577211751,30.5677887692,12.929,11.478279,1694.142317,0.01915,0.1928350872,14,1,2,45.5028,,3827.0,,9.88099,0.21043
83369,24336132,291.627132951,30.2610424354,13.0437,7.246593,1690.79241,0.05835,0.11862672741,14,1,2,28.155,,4371.0,,18.24175,0.2374
83373,394692920,291.725216617,30.0063709853,10.4363,0.288905,1683.645931,0.00937,0.06877672430000001,14,1,2,10.9422,,5075.0,,25.00946,0.38566
83375,137219242,291.729172395,30.3897121666,13.0638,11.288618,1694.131747,0.01848,0.15442829423999999,14,1,2,23.0474,,4539.0,,10.08324,0.28297
83389,115146773,291.761161068,31.5194479048,12.4846,11.634406,1694.038353,0.00673,0.23722553834,14,1,2,17.728,,4333.0,,12.23068,0.31463
83409,20436568,291.694954566,33.8858972909,9.5146,8.353546,1689.213638,1.59794,0.10082730022,14,1,2,18.5676,,4429.0,,81.60614,0.24106
83411,69904593,291.730748967,34.2983503804,11.647,0.709739,1683.717,0.01232,0.11396988862,14,1,2,133.021,,3754.0,,24.07385,0.34784
83423,69555616,291.743489009,35.7998146331,13.0516,13.968332,1691.008587,0.20451,0.22684571168,14,1,2,1.04034,1.0,5645.0,4.40371,34.38825,0.41064
83434,112289951,291.897243145,34.8262395585,10.2069,14.005602,1690.933104,0.01696,0.19943977247999997,14,1,2,,,,,23.49677,0.25502
83447,42814538,291.784277054,33.8581529463,12.6816,0.4146,1683.809243,0.01628,0.088114938,14,1,2,3.22857,,5398.0,,26.28822,-0.28242
83448,395020632,291.819153466,33.7198909846,11.848,0.3396,1683.659371,0.00199,0.060744252000000006,14,1,2,2.27529,1.5,6893.0,3.90008,11.63425,0.16985
83449,20818370,291.832564277,33.6311279808,10.9795,1.371544,1684.479351,0.17106,0.21121777600000002,14,1,2,55.991,,3405.0,,99.97948,0.39236
83464,137486009,291.785068696,32.2566975139,13.1321,13.997249,1691.011403,0.1315,0.23123455348,14,1,2,9.78353,,4573.0,,15.46312,0.20448
83470,137980725,291.899071258,31.9274606511,12.8583,0.531961,1684.084038,0.00542,0.060164789100000005,14,1,2,48.8338,,3556.0,,9.30585,0.1397
83473,40695634,291.913850326,31.4158926242,13.4286,2.570542,1686.145758,0.01032,0.19042575135999998,14,1,2,1.07555,1.21,6250.0,4.45759,12.60883,0.2805
83480,137680729,291.862360771,30.5393972046,12.6165,2.378213,1684.783589,0.02207,0.14616497098,14,1,2,11.2906,,4723.0,,29.16526,0.4021
83492,137482577,291.832709387,29.9906550788,13.3042,7.116444,1684.098032,0.17606,0.05216353452,14,1,2,1.69925,1.03,5765.0,3.99039,14.00696,0.0224
83494,69898682,285.183584998,36.0725248348,11.9911,0.507655,1683.803337,0.00445,0.0584209374,14,1,2,10.2478,,4764.0,,10.33002,0.14087
83497,20922404,285.217438514,36.7486099094,8.8429,0.306961,1683.783361,0.00199,0.04579244198,14,1,2,36.323,,4070.0,,9.94283,0.04048
83499,40465372,285.274909281,37.1858869561,12.591,0.08335,1683.650254,0.34941,0.000688471,14,1,2,10.8461,,4751.56,,15.14945,0.24136
83502,22072253,285.257287086,37.8950887866,10.3518,13.939715,1691.277005,0.08008,0.39797886325,14,1,2,1.61498,2.11,8498.0,4.34602,26.16895,0.11846
83529,21979406,287.940607219,27.4840105907,11.7248,13.911107,1691.273794,0.09258,0.46226608561000004,14,1,2,10.7341,,4692.0,,39.33899,0.17742
83539,216352970,287.98812774,26.6781660842,13.1244,1.069461,1684.562075,0.03265,0.17583008301,14,1,2,1.71984,1.05,5834.0,3.98828,12.25856,0.00118
83549,70013723,288.076920378,28.1384578502,11.9666,9.409105,1687.441085,0.02224,0.70841151545,14,1,2,1.78297,1.38,6599.0,4.07566,72.93815,0.19127
83601,72263549,288.497063215,29.0692340754,13.0826,0.447239,1683.682101,0.01494,0.08066402604,14,1,2,0.861471,0.783,4828.0,4.46135,13.9239,-0.11119
83605,29898004,288.43920141,28.5498099026,12.782,0.413905,1683.853151,0.00317,0.0996186554,14,1,2,24.9845,,4143.0,,25.79651,-0.20904
83612,29971108,288.4510061,27.2796576777,12.9276,0.753489,1683.921423,0.09626,0.17557800678,14,1,2,11.3521,,4703.0,,77.32551,0.40135
83615,42061620,288.505132106,26.9250277187,12.8199,0.368072,1683.732092,0.01336,0.059149170400000006,14,1,2,11.8482,,4802.0,,18.27968,0.03374
83627,41490127,288.605834207,27.9779117974,13.3676,14.005602,1690.931563,0.1054,0.16610643972,14,1,2,12.7069,,4694.0,,31.32955,0.26249
83631,71665230,288.667129776,28.4260360442,12.9693,0.375017,1683.952018,0.01143,0.04512954578,14,1,2,10.358,,4717.0,,15.49811,0.2044
83640,404197067,288.64750023,29.5462352314,12.7831,13.949364,1690.977571,0.12262,0.13154250252,14,1,2,10.7149,,4697.0,,24.3956,0.26723
83645,57593835,288.772273999,29.0950911912,13.175,0.174322,1683.667847,0.0011,0.023636319979999997,14,1,2,1.42674,1.03,5754.0,4.14221,9.03955,0.19302
83653,41598261,288.741766255,27.9741499007,12.0944,0.194461,1683.791379,0.01458,0.07257867903,14,1,2,11.1574,,4570.0,,33.69744,-0.08171
83663,137686093,288.737850632,27.160592743,12.6889,11.74,1690.923504,0.0218,0.14170180000000002,14,1,2,0.922395,1.01,5675.0,4.51256,18.57294,0.0395
83665,30514377,288.717176341,26.9161963159,9.6927,11.470794,1694.018875,0.00232,0.45389931858,14,1,2,43.0652,,4055.0,,10.18321,0.0883
83667,403301555,288.905726165,27.0317136383,13.3811,6.383939,1685.609628,0.00072,0.19592308791,14,1,2,13.351,,4529.0,,9.78097,0.21882
83668,435344319,288.871434938,27.032749082,8.30723,0.347933,1683.766479,0.01402,0.06371001163,14,1,2,10.7083,,4786.0,,15.36067,-0.02581
83683,120362941,288.850840815,28.8063189796,11.1223,0.073628,1683.637858,0.05243,0.03930409896,14,1,2,,,,,35.09761,-0.95711
83694,43050395,288.97392863,29.6315179059,12.4462,10.128038,1687.861968,0.00086,0.13662723262,14,1,2,13.9366,,4558.0,,9.35711,0.25676
83702,392727452,289.049676061,28.3455292631,12.3485,13.620131,1694.660624,0.00593,0.13483929690000002,14,1,2,0.735043,0.78,4816.24,4.59754,11.66882,0.19028
83712,137496503,289.026343915,27.1408258995,12.7054,1.101405,1683.682586,0.01354,0.11123089095,14,1,2,1.80172,1.57,7075.67,4.12259,44.48713,0.38154
83720,70473097,289.139270501,27.3260536157,13.1359,11.310155,1694.048179,0.02834,0.21410123414999999,14,1,2,1.96604,1.53,6970.0,4.03557,21.10658,0.30281
83723,40168451,289.148046432,27.7348695308,11.8164,11.552095,1694.078495,0.0257,0.2365869056,14,1,2,46.6193,,4613.0,,11.15029,-0.0625
83726,137309436,289.182616818,27.9754854524,12.2169,2.831552,1684.754053,0.00278,0.14443746752,14,1,2,9.44205,,4469.0,,11.9569,0.20431
83748,393106776,289.351242141,29.2797142831,13.4448,0.196544,1683.810862,0.30268,0.09851374912,14,1,2,11.9879,,4561.0,,69.36505,-1.04103
83750,115240500,289.341797155,29.0871586302,13.2938,0.299322,1683.781267,0.01861,0.07224435791999999,14,1,2,11.6151,,4591.0,,28.57086,0.39863
83752,30256389,289.263472988,29.0497910582,12.3348,14.005602,1691.157922,0.03434,0.38949579162000003,14,1,2,8.53457,,4889.0,,21.99153,0.05904
83763,392812732,289.262099714,27.5772358418,13.4859,0.451405,1683.911308,0.15626,0.04720342085,14,1,2,2.39798,1.24,6298.0,3.7718,18.29527,0.06291
83768,42059459,289.393422664,27.209397987,12.8486,0.381961,1683.894583,0.02276,0.055181905669999996,14,1,2,9.21814,,4674.0,,12.66928,0.12456
83784,426115520,289.390585963,28.9217269631,12.9844,0.25835,1683.832229,0.01904,0.1080032175,14,1,2,13.3052,,4455.0,,56.58917,-1.08711
83786,89683259,289.447776243,29.4307519095,13.2829,1.551405,1684.804081,0.00834,0.13849392435,14,1,2,1.63532,1.29,6417.0,4.12145,14.15998,0.21734
83790,28867347,289.561710691,29.9635820126,10.2477,0.553489,1683.926703,0.12066,0.10938049618,14,1,2,5.20559,,6800.0,,23.52694,-0.19898
83800,69362862,289.579080479,28.8567623765,12.8905,1.715294,1684.394277,0.00767,0.05794263132,14,1,2,2.29989,1.14,6078.0,3.77156,11.58821,0.22187
83802,29011181,289.562121138,28.8028064476,11.8179,11.694737,1694.196917,0.00433,0.18465989722999998,14,1,2,10.7715,,4808.0,,10.03779,0.19801
83811,121547289,289.496886504,27.6850935816,12.8778,13.835392,1691.114464,0.03282,0.14596338560000002,14,1,2,2.2391,1.14,6076.0,3.79483,20.60448,0.25698
83833,42380035,289.735457955,28.5808955916,10.461,0.956267,1684.290873,0.1723,0.18499941381999999,14,1,2,2.498,1.488,6865.0,3.81549,58.5747,0.43371
83843,337940742,287.365605461,26.8063891927,13.4484,11.800889,1694.029253,0.27329,0.3729080924,14,1,2,10.9319,,4557.0,,18.24254,0.18668
83849,121999410,287.446327523,27.6720791165,10.539,13.797595,1691.329631,0.01799,0.43200269944999997,14,1,2,36.0155,,4021.0,,20.78189,0.04844
83855,138483451,287.481562004,28.2219429818,13.1844,13.997193,1690.961768,0.00731,0.27630458982,14,1,2,1.30294,0.85,5065.0,4.13764,17.46916,0.10083
